id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
1,Device,388966.010674934,804986.852039742,17.4230657793152,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414177607290
2,Device,388966.008662872,804986.853727408,17.4219061123566,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414178031440
3,Device,388966.00791901,804986.854373985,17.4213188455913,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414178359950
4,Device,388966.007207269,804986.855073272,17.4206978814822,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414178664170
5,Device,388966.006880393,804986.8555641,17.420070846527,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414179017570
6,Device,388966.006855626,804986.855527249,17.419016499984,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414179301150
7,Device,388966.007730278,804986.854867176,17.4183087669174,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414179632520
8,Device,388966.008711897,804986.853930192,17.4176161803433,0.193582180319296,0.0716490244703656,28/09/2023 11:43:37 p.m.,638315414179980410
9,Device,388966.007677267,804986.85433955,17.4181478663464,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414180321800
10,Device,388966.008011789,804986.853353403,17.417766360426,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414180552730
11,Device,388966.008128052,804986.851582648,17.4195532089281,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414180992130
12,Device,388966.00868211,804986.849628991,17.4202524324129,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414181256420
13,Device,388966.009727209,804986.845835085,17.4212256392821,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414181621510
14,Device,388966.010875275,804986.840524254,17.4216700911227,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414181925890
15,Device,388966.016320262,804986.831089456,17.4267281467875,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414182312860
16,Device,388966.017310275,804986.828335048,17.4270275204525,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414182658670
17,Device,388966.015526461,804986.829758111,17.4288076584344,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414183027010
18,Device,388966.012875709,804986.832781369,17.4319805454144,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414183240270
19,Device,388966.012932299,804986.829166736,17.4303296625652,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414183633390
20,Device,388966.012895902,804986.830092565,17.43224054499,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414183945220
21,Device,388966.006904599,804986.825772761,17.4280728498288,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414184225570
22,Device,388966.00624687,804986.824380219,17.426262438732,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414184546640
23,Device,388966.005380262,804986.822356324,17.4231015810639,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414184912190
24,Device,388966.001228396,804986.820706689,17.4167969227892,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414185208710
25,Device,388966.001534806,804986.816779203,17.412627919471,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414185559020
26,Device,388966.001507495,804986.81181884,17.4081668942758,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414185873960
27,Device,388966.002613002,804986.80695223,17.4045835135782,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414186200880
28,Device,388966.003581758,804986.801668101,17.4012764548529,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414186594940
29,Device,388966.003983078,804986.796431003,17.3982237390593,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414186953330
30,Device,388966.002463224,804986.798783449,17.3970689937102,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414187337980
31,Device,388966.001621014,804986.794271542,17.3942118565438,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414187525340
32,Device,388966.00104309,804986.789690019,17.3913541403511,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414187873440
33,Device,388965.998942128,804986.784452519,17.3895908122184,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414188166910
34,Device,388965.999144121,804986.779625245,17.3865632389562,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414188545490
35,Device,388965.999043001,804986.7780328,17.3857780138249,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414188997470
36,Device,388965.999248186,804986.773976897,17.3822959606435,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414189199750
37,Device,388965.999024574,804986.770443043,17.378490612282,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414189557030
38,Device,388965.997473286,804986.770816555,17.3777396875117,0.193582180319296,0.0716490244703656,28/09/2023 11:43:38 p.m.,638315414189905790
39,Device,388965.996900545,804986.768018583,17.373956176147,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414190233930
40,Device,388965.996787332,804986.765130935,17.3702274794681,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414190550110
41,Device,388965.996793178,804986.762119472,17.3664805299661,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414190924880
42,Device,388965.993989201,804986.764325566,17.3679089516573,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414191481760
43,Device,388965.993215625,804986.761538829,17.3643694023439,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414191565590
44,Device,388965.992261994,804986.758665526,17.3607440774491,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414191975390
45,Device,388965.989522804,804986.76477215,17.3645002523238,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414192198430
46,Device,388965.988721933,804986.761987172,17.361067372559,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414192560550
47,Device,388965.98777427,804986.759105015,17.3575333241357,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414192965430
48,Device,388965.985506973,804986.767127214,17.3618418501758,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414193274170
49,Device,388965.98423466,804986.764747861,17.3586116102219,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414193562430
50,Device,388965.982955316,804986.762473581,17.3557396325327,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414193999030
51,Device,388965.983519728,804986.77129929,17.3622756836574,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414194232830
52,Device,388965.982131485,804986.769961117,17.3605169071746,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414194592710
53,Device,388965.980682606,804986.768713075,17.3587491438254,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414194908450
54,Device,388965.978418577,804986.774310451,17.3658956383639,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414195212850
55,Device,388965.977049556,804986.773475046,17.3647110865727,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414195621590
56,Device,388965.975805043,804986.772539094,17.3635286673224,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414195949560
57,Device,388965.974599474,804986.771553673,17.3623530180498,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414196216740
58,Device,388965.970468625,804986.77718325,17.371949973645,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414196621620
59,Device,388965.96875661,804986.776568567,17.3714059453615,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414196859130
60,Device,388965.966974548,804986.777270904,17.3788037456562,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414197195750
61,Device,388965.965645962,804986.776899146,17.3787042902944,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414197614600
62,Device,388965.964377866,804986.776654716,17.37861035554,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414197967780
63,Device,388965.965712147,804986.78114361,17.3830632975695,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414198430960
64,Device,388965.963756021,804986.781577846,17.3832465372947,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414198663700
65,Device,388965.961839464,804986.782136284,17.383436119353,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414198878130
66,Device,388965.968112945,804986.77717979,17.3846605404625,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414199260550
67,Device,388965.967226036,804986.777234883,17.3849405303363,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414199540800
68,Device,388965.968716978,804986.779850719,17.3869431772372,0.193582180319296,0.0716490244703656,28/09/2023 11:43:39 p.m.,638315414199906090
69,Device,388965.968231071,804986.78035659,17.3871305363871,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414200186860
70,Device,388965.967821408,804986.780663188,17.3875478888547,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414200542900
71,Device,388965.966881065,804986.783557463,17.3890504153677,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414200903680
72,Device,388965.966544128,804986.783557664,17.3895808024337,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414201211000
73,Device,388965.965984916,804986.783389365,17.3900949103528,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414201620020
74,Device,388965.96152247,804986.784940228,17.3922932770655,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414203225990
75,Device,388965.962652228,804986.78458741,17.3930756951564,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414203537630
76,Device,388965.964339304,804986.784018909,17.3938926307389,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414203986560
77,Device,388965.967462696,804986.786579353,17.3940005888099,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414204163560
78,Device,388965.968430297,804986.786515064,17.394770385324,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414204592870
79,Device,388965.968523431,804986.786808124,17.3955875491891,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414204864570
80,Device,388965.970932777,804986.79002458,17.3966090012343,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414205225740
81,Device,388965.970532124,804986.79056867,17.3974758115929,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414205547760
82,Device,388965.970437601,804986.791078059,17.3983528123957,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414205962490
83,Device,388965.97162765,804986.793986362,17.3985619257981,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414206255850
84,Device,388965.973764914,804986.793593902,17.3994070022844,0.193582180319296,0.0716490244703656,28/09/2023 11:43:40 p.m.,638315414206508410
