id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
155,Device,388965.99286962,804986.808154079,17.3914483932716,0.193582180319296,0.0716490244703656,28/09/2023 11:43:43 p.m.,638315414230150820
1046,Device,388935.403975074,804994.985468554,17.6819420399806,0.330377676254399,0.076257909113622,28/09/2023 11:44:13 p.m.,638315414530086830
2000,Device,388915.136875133,804996.258283796,17.7733090122623,0.271604214472317,0.038105171740854,28/09/2023 11:44:45 p.m.,638315414850050070
3901,Device,388856.109457153,805002.356154045,18.0272548257224,0.351135934589438,0.067942542791546,28/09/2023 11:45:48 p.m.,638315415489883690
5621,Device,388871.440408987,805052.20003283,18.7240940215738,0.269646390205901,0.377411388329582,28/09/2023 11:46:46 p.m.,638315416069777380
6067,Device,388871.956972021,805053.206028273,18.9030063885787,0.240559912555698,0.410572389882113,28/09/2023 11:47:01 p.m.,638315416219915130
7799,Device,388932.41682892,805058.188052907,17.5879212621117,0.177323419394743,0.178977721048142,28/09/2023 11:48:00 p.m.,638315416800158920
8783,Device,388935.463521832,805076.210361904,18.0277884600674,0.197919091706897,0.114445029943402,28/09/2023 11:48:33 p.m.,638315417130029000
9675,Device,388955.668883379,805081.793575464,17.5314997663712,0.618087797905686,0.232283232335592,28/09/2023 11:49:03 p.m.,638315417430084740
10986,Device,388954.446462347,805117.002488066,17.7964141108245,0.272739315457406,0.240389373308077,28/09/2023 11:49:47 p.m.,638315417870048880
12498,Device,388965.960704993,805075.317026458,17.4201900450648,0.382060917614687,0.317559930909909,28/09/2023 11:50:38 p.m.,638315418380103570
13153,Device,388972.980304849,805071.378438462,17.1027093507932,0.426193577143756,0.32410128230858,28/09/2023 11:50:59 p.m.,638315418599944700
13843,Device,388980.140149878,805067.79342847,17.6238314950751,0.878615889871302,0.580828500416135,28/09/2023 11:51:23 p.m.,638315418830166250
15210,Device,389010.823212004,805089.72550483,19.0825519626726,12.443491968501,0.5375333164232,28/09/2023 11:52:08 p.m.,638315419289899170
15748,Device,388986.809727358,805016.400687586,17.1285719237762,0.192397638998414,0.201610459972452,28/09/2023 11:52:26 p.m.,638315419469915450
