id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
1,World,388966.829754865,804987.110806321,17.4683110421212,0.011,0.016,28/09/2023 11:43:08 p.m.,638315413880000000
2,World,388966.771319818,804987.129969477,17.4755098558683,0.012,0.018,28/09/2023 11:43:09 p.m.,638315413890000000
3,World,388966.033757482,804987.344040837,17.4906670663305,0.015,0.023,28/09/2023 11:43:10 p.m.,638315413900000000
4,World,388965.088985136,804987.638344063,17.4843428721538,0.016,0.024,28/09/2023 11:43:11 p.m.,638315413910000000
5,World,388964.163023901,804987.945997657,17.5389164013444,0.012,0.017,28/09/2023 11:43:12 p.m.,638315413920000000
6,World,388963.315112583,804988.213121176,17.536198273681,0.013,0.02,28/09/2023 11:43:13 p.m.,638315413930000000
7,World,388962.64249516,804988.416864676,17.5151211805672,0.015,0.022,28/09/2023 11:43:14 p.m.,638315413940000000
8,World,388962.367207337,804988.24179131,17.5455026533584,0.016,0.025,28/09/2023 11:43:15 p.m.,638315413950000000
9,World,388962.064984792,804987.463436008,17.5277797909795,0.016,0.024,28/09/2023 11:43:16 p.m.,638315413960000000
10,World,388961.831967732,804986.554133145,17.5213843529167,0.018,0.027,28/09/2023 11:43:17 p.m.,638315413970000000
11,World,388962.015900179,804985.961287678,17.5837604428798,0.02,0.029,28/09/2023 11:43:18 p.m.,638315413980000000
12,World,388962.459685446,804985.719205227,17.623973960316,0.02,0.03,28/09/2023 11:43:19 p.m.,638315413990000000
13,World,388963.148675259,804985.458575929,17.6696520419629,0.021,0.032,28/09/2023 11:43:20 p.m.,638315414000000000
14,World,388963.967578225,804985.25991658,17.6911804600736,0.022,0.033,28/09/2023 11:43:21 p.m.,638315414010000000
15,World,388964.820425882,804985.061338849,17.6117101848767,0.022,0.032,28/09/2023 11:43:22 p.m.,638315414020000000
16,World,388965.655715721,804984.917625026,17.6616977506558,0.03,0.041,28/09/2023 11:43:23 p.m.,638315414030000000
17,World,388966.476884999,804984.840828263,17.6598948482735,0.025,0.036,28/09/2023 11:43:24 p.m.,638315414040000000
18,World,388967.242404656,804984.822335223,17.7064657021998,0.025,0.035,28/09/2023 11:43:25 p.m.,638315414050000000
19,World,388968.013100176,804984.801141047,17.6072108593943,0.026,0.034,28/09/2023 11:43:26 p.m.,638315414060000000
20,World,388968.581263754,804984.995953218,17.657618972881,0.028,0.039,28/09/2023 11:43:27 p.m.,638315414070000000
21,World,388968.847639494,804985.579689712,17.5750104480518,0.027,0.041,28/09/2023 11:43:28 p.m.,638315414080000000
22,World,388968.995047395,804986.565229571,17.5540597122239,0.028,0.043,28/09/2023 11:43:29 p.m.,638315414090000000
23,World,388968.925685727,804987.434591043,17.5752749109835,0.028,0.043,28/09/2023 11:43:30 p.m.,638315414100000000
24,World,388968.43872614,804988.087175525,17.6118361217294,0.029,0.044,28/09/2023 11:43:31 p.m.,638315414110000000
25,World,388967.541600897,804988.448262756,17.6497102894847,0.018,0.028,28/09/2023 11:43:32 p.m.,638315414120000000
26,World,388966.671588131,804988.571757839,17.6288783173683,0.018,0.029,28/09/2023 11:43:33 p.m.,638315414130000000
27,World,388966.108493554,804988.323824389,17.6208408263967,0.014,0.022,28/09/2023 11:43:34 p.m.,638315414140000000
28,World,388965.983581446,804987.56237995,17.5504945145778,0.015,0.023,28/09/2023 11:43:35 p.m.,638315414150000000
29,World,388966.209707072,804986.97690505,17.5048658430689,0.012,0.018,28/09/2023 11:43:36 p.m.,638315414160000000
30,World,388966.24839765,804986.761062151,17.4128480144343,0.013,0.02,28/09/2023 11:43:37 p.m.,638315414170000000
31,World,388966.224477759,804986.757964679,17.4058565603536,0.015,0.022,28/09/2023 11:43:38 p.m.,638315414180000000
32,World,388966.221641764,804986.759198845,17.4099178217699,0.014,0.02,28/09/2023 11:43:39 p.m.,638315414190000000
33,World,388966.22785384,804986.746020363,17.4089605940204,0.014,0.02,28/09/2023 11:43:40 p.m.,638315414200000000
34,World,388966.225463022,804986.742344208,17.4116289085854,0.015,0.022,28/09/2023 11:43:41 p.m.,638315414210000000
35,World,388966.232729484,804986.7323786,17.3953254660274,0.01,0.014,28/09/2023 11:43:42 p.m.,638315414220000000
36,World,388966.225746221,804986.744272519,17.4032062274922,0.011,0.016,28/09/2023 11:43:43 p.m.,638315414230000000
37,World,388966.232854347,804986.737314016,17.3931150247053,0.011,0.016,28/09/2023 11:43:44 p.m.,638315414240000000
38,World,388966.232163897,804986.739935579,17.3929713074731,0.01,0.014,28/09/2023 11:43:45 p.m.,638315414250000000
39,World,388966.177041269,804986.753186015,17.420506520839,0.009,0.013,28/09/2023 11:43:46 p.m.,638315414260000000
40,World,388965.452232246,804986.982735699,17.5458399954169,0.01,0.015,28/09/2023 11:43:47 p.m.,638315414270000000
41,World,388964.488514205,804987.418817523,17.5678016576166,0.012,0.016,28/09/2023 11:43:48 p.m.,638315414280000000
42,World,388963.286638604,804988.297502052,17.6025258797819,0.012,0.016,28/09/2023 11:43:49 p.m.,638315414290000000
43,World,388962.163597778,804989.116073146,17.5423708073079,0.014,0.019,28/09/2023 11:43:50 p.m.,638315414300000000
44,World,388960.940941477,804989.813548711,17.6412244131279,0.014,0.02,28/09/2023 11:43:51 p.m.,638315414310000000
45,World,388959.662896741,804990.481486493,17.6667129971235,0.016,0.022,28/09/2023 11:43:52 p.m.,638315414320000000
