id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
219,Device,388965.965550771,804986.969556884,17.419985494996,0.170708397353297,0.10731922494432,28/09/2023 10:17:22 p.m.,638315362429942050
1315,Device,388934.858315554,804995.063693227,17.6587246360102,0.246171270926483,0.0929813433107721,28/09/2023 10:18:00 p.m.,638315362800141250
2056,Device,388915.143951004,804996.20647654,17.8358091517218,0.150112246888404,0.0693650890596495,28/09/2023 10:18:25 p.m.,638315363050101880
3990,Device,388855.336666898,805002.401041826,18.0710537874305,0.463079742062096,0.0393458569086191,28/09/2023 10:19:29 p.m.,638315363699862560
5269,Device,388871.625341278,805052.432897385,18.6234895997554,0.205211800289723,0.0897991818642389,28/09/2023 10:20:13 p.m.,638315364130012340
5892,Device,388872.211971037,805053.619505652,18.6709874742903,0.193549426551658,0.0934980853860352,28/09/2023 10:20:34 p.m.,638315364340124550
7650,Device,388932.595441305,805058.091616532,17.6180700093942,0.151413241327696,0.0703153155303998,28/09/2023 10:21:32 p.m.,638315364929990760
8210,Device,388937.608914401,805075.799687991,17.6144906822281,0.208030207847203,0.0736807829798573,28/09/2023 10:21:52 p.m.,638315365120065260
9253,Device,388955.720801288,805082.480197192,17.3667229201121,0.245297038869596,0.192522428831432,28/09/2023 10:22:26 p.m.,638315365469909460
10441,Device,388954.283578982,805117.085033473,17.4411037235204,0.262162447110376,0.179532544057857,28/09/2023 10:23:07 p.m.,638315365870112890
11696,Device,388966.123270849,805075.406893889,17.407282962078,0.271081297450367,0.164940136318949,28/09/2023 10:23:49 p.m.,638315366290129580
12402,Device,388973.490263273,805071.208027035,17.58859714511,0.268542074602065,0.169492962192408,28/09/2023 10:24:12 p.m.,638315366529828440
12790,Device,388983.991017763,805063.004501559,20.3102879235428,0.239926755282162,0.176978261206169,28/09/2023 10:24:25 p.m.,638315366659968910
14006,Device,388990.120922717,805021.6581383,19.9941629944049,0.239926755282162,0.176978261206169,28/09/2023 10:25:06 p.m.,638315367069845590
14901,Device,388986.887004112,805016.378853074,17.1551422211649,0.123395923502118,0.0978839468764282,28/09/2023 10:25:37 p.m.,638315367370134300
