type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
World,388966.319936918,804986.745265691,17.479562187709,0.016,0.028,28/09/2023 10:17:17 p.m.,638315362370000000
World,388966.280988685,804986.732763602,17.4406389989138,0.017,0.027,28/09/2023 10:17:18 p.m.,638315362380000000
World,388966.274989469,804986.724324167,17.4287220639618,0.018,0.029,28/09/2023 10:17:19 p.m.,638315362390000000
World,388966.288601479,804986.727159954,17.4046837258176,0.017,0.026,28/09/2023 10:17:20 p.m.,638315362400000000
World,388966.279353797,804986.762690046,17.4092764063931,0.017,0.027,28/09/2023 10:17:21 p.m.,638315362410000000
World,388966.247347659,804986.751784565,17.4029384404348,0.018,0.029,28/09/2023 10:17:22 p.m.,638315362420000000
World,388966.236168088,804986.736458238,17.4162989029513,0.014,0.023,28/09/2023 10:17:23 p.m.,638315362430000000
World,388966.231254019,804986.730393953,17.4083305068198,0.013,0.022,28/09/2023 10:17:24 p.m.,638315362440000000
World,388966.226130781,804986.723901969,17.4113795200297,0.013,0.023,28/09/2023 10:17:25 p.m.,638315362450000000
World,388966.220989221,804986.721252348,17.4074395334367,0.013,0.023,28/09/2023 10:17:26 p.m.,638315362460000000
World,388966.21817378,804986.72782854,17.3938967175041,0.014,0.024,28/09/2023 10:17:27 p.m.,638315362470000000
World,388966.073920169,804986.801318831,17.4401121434436,0.012,0.022,28/09/2023 10:17:28 p.m.,638315362480000000
World,388965.12194102,804987.089963044,17.5605157632103,0.014,0.024,28/09/2023 10:17:29 p.m.,638315362490000000
World,388963.935570705,804987.600933677,17.5636749861752,0.015,0.026,28/09/2023 10:17:30 p.m.,638315362500000000
World,388962.6546168,804988.158489064,17.5660773414465,0.021,0.033,28/09/2023 10:17:31 p.m.,638315362510000000
World,388961.365960272,804988.75821191,17.568295842428,0.028,0.042,28/09/2023 10:17:32 p.m.,638315362520000000
World,388960.097125965,804989.408705523,17.5836889995257,0.038,0.051,28/09/2023 10:17:33 p.m.,638315362530000000
World,388958.908995875,804990.060794029,17.6001853867984,0.041,0.056,28/09/2023 10:17:34 p.m.,638315362540000000
World,388957.749639777,804990.659968397,17.6525525588235,0.031,0.046,28/09/2023 10:17:35 p.m.,638315362550000000
World,388956.505380294,804991.083662979,17.6535495970139,0.035,0.051,28/09/2023 10:17:36 p.m.,638315362560000000
World,388955.21715357,804991.540609473,17.6459164095445,0.028,0.045,28/09/2023 10:17:37 p.m.,638315362570000000
World,388953.817248803,804991.881633774,17.6345240916938,0.025,0.04,28/09/2023 10:17:38 p.m.,638315362580000000
World,388952.374464175,804992.14747929,17.6566039241767,0.025,0.041,28/09/2023 10:17:39 p.m.,638315362590000000
World,388950.945595952,804992.427479397,17.692245669801,0.02,0.03,28/09/2023 10:17:40 p.m.,638315362600000000
World,388949.518108572,804992.646811264,17.6729106358334,0.02,0.03,28/09/2023 10:17:41 p.m.,638315362610000000
World,388948.057961858,804992.894919554,17.6942139614435,0.02,0.032,28/09/2023 10:17:42 p.m.,638315362620000000
World,388946.57011562,804993.163360995,17.697912085832,0.016,0.027,28/09/2023 10:17:43 p.m.,638315362630000000
World,388945.118152643,804993.414899337,17.7236816016608,0.014,0.023,28/09/2023 10:17:44 p.m.,638315362640000000
World,388943.695072482,804993.667661515,17.7199166945212,0.013,0.022,28/09/2023 10:17:45 p.m.,638315362650000000
World,388942.321534034,804993.873208317,17.7434669702674,0.014,0.023,28/09/2023 10:17:46 p.m.,638315362660000000
World,388940.976394413,804994.042585555,17.7180279101367,0.014,0.024,28/09/2023 10:17:47 p.m.,638315362670000000
World,388939.670311503,804994.208836202,17.7279876936093,0.013,0.023,28/09/2023 10:17:48 p.m.,638315362680000000
World,388938.355172866,804994.344277121,17.7390787539796,0.013,0.024,28/09/2023 10:17:49 p.m.,638315362690000000
World,388937.129337749,804994.509053795,17.769557549259,0.012,0.022,28/09/2023 10:17:50 p.m.,638315362700000000
World,388936.097563189,804994.795910641,17.800261364075,0.013,0.023,28/09/2023 10:17:51 p.m.,638315362710000000
World,388935.394531294,804994.983071214,17.7458263544607,0.012,0.021,28/09/2023 10:17:52 p.m.,638315362720000000
World,388935.111638437,804995.079589955,17.6656977368073,0.012,0.022,28/09/2023 10:17:53 p.m.,638315362730000000
World,388935.064265257,804995.087940428,17.6570019450321,0.012,0.02,28/09/2023 10:17:54 p.m.,638315362740000000
World,388935.049442742,804995.09330033,17.6680374438281,0.012,0.021,28/09/2023 10:17:55 p.m.,638315362750000000
World,388935.049640037,804995.077080582,17.6585202351839,0.012,0.02,28/09/2023 10:17:56 p.m.,638315362760000000
World,388935.073906115,804995.074852617,17.6506183293254,0.012,0.021,28/09/2023 10:17:57 p.m.,638315362770000000
World,388935.079723665,804995.070443101,17.6597584806925,0.01,0.016,28/09/2023 10:17:58 p.m.,638315362780000000
World,388935.076733437,804995.074659933,17.6711675162241,0.011,0.017,28/09/2023 10:17:59 p.m.,638315362790000000
World,388935.05386741,804995.080224102,17.6597880737989,0.011,0.018,28/09/2023 10:18:00 p.m.,638315362800000000
World,388935.033602489,804995.080614154,17.6637172364752,0.011,0.017,28/09/2023 10:18:01 p.m.,638315362810000000
World,388935.031641098,804995.083306118,17.6756974645266,0.01,0.016,28/09/2023 10:18:02 p.m.,638315362820000000
World,388935.033483593,804995.077789939,17.6768580224343,0.011,0.017,28/09/2023 10:18:03 p.m.,638315362830000000
World,388935.032728915,804995.075911342,17.6748828587067,0.01,0.016,28/09/2023 10:18:04 p.m.,638315362840000000
World,388935.046884301,804995.09534088,17.6764303096364,0.011,0.017,28/09/2023 10:18:05 p.m.,638315362850000000
World,388934.482365524,804995.003111758,17.83642377154,0.011,0.018,28/09/2023 10:18:06 p.m.,638315362860000000
World,388933.20125654,804995.060573486,17.8844400657106,0.011,0.017,28/09/2023 10:18:07 p.m.,638315362870000000
World,388931.761967874,804995.168116839,17.9394084514328,0.01,0.016,28/09/2023 10:18:08 p.m.,638315362880000000
World,388930.27789129,804995.223020584,17.91062280639,0.011,0.017,28/09/2023 10:18:09 p.m.,638315362890000000
World,388928.858841593,804995.308267713,17.8930373327856,0.012,0.019,28/09/2023 10:18:10 p.m.,638315362900000000
World,388927.437275814,804995.392765458,17.9382449207449,0.012,0.019,28/09/2023 10:18:11 p.m.,638315362910000000
World,388926.036369571,804995.413317034,17.9242677390902,0.012,0.019,28/09/2023 10:18:12 p.m.,638315362920000000
World,388924.56945854,804995.439303871,17.9473316369564,0.012,0.02,28/09/2023 10:18:13 p.m.,638315362930000000
World,388923.097242846,804995.444750787,17.9300703472407,0.011,0.019,28/09/2023 10:18:14 p.m.,638315362940000000
World,388921.654523951,804995.459112609,17.9500068594366,0.013,0.021,28/09/2023 10:18:15 p.m.,638315362950000000
World,388920.238686634,804995.544266867,17.9633826592673,0.012,0.021,28/09/2023 10:18:16 p.m.,638315362960000000
World,388918.829946473,804995.645760498,17.9865343254317,0.013,0.023,28/09/2023 10:18:17 p.m.,638315362970000000
World,388917.452650554,804995.775669495,18.0097712556655,0.014,0.024,28/09/2023 10:18:18 p.m.,638315362980000000
World,388916.250206086,804995.987048805,18.040618025108,0.013,0.021,28/09/2023 10:18:19 p.m.,638315362990000000
World,388915.423130698,804996.143149163,17.9442872560089,0.012,0.021,28/09/2023 10:18:20 p.m.,638315363000000000
World,388915.136928945,804996.123091075,17.8468954908897,0.013,0.021,28/09/2023 10:18:21 p.m.,638315363010000000
World,388915.107799897,804996.124209418,17.8138666890365,0.013,0.02,28/09/2023 10:18:22 p.m.,638315363020000000
World,388915.101849598,804996.126378721,17.8171754195435,0.013,0.021,28/09/2023 10:18:23 p.m.,638315363030000000
World,388915.103699172,804996.122122761,17.7990501692671,0.013,0.02,28/09/2023 10:18:24 p.m.,638315363040000000
World,388915.088501035,804996.122737294,17.7976909794653,0.014,0.022,28/09/2023 10:18:25 p.m.,638315363050000000
World,388915.090661089,804996.138952366,17.81082799538,0.01,0.016,28/09/2023 10:18:26 p.m.,638315363060000000
World,388915.116999589,804996.155829988,17.8006699202147,0.012,0.018,28/09/2023 10:18:27 p.m.,638315363070000000
World,388915.094469567,804996.08344015,17.7971239399984,0.01,0.016,28/09/2023 10:18:28 p.m.,638315363080000000
World,388915.078140482,804996.113438356,17.8012795962159,0.011,0.018,28/09/2023 10:18:29 p.m.,638315363090000000
World,388915.064977718,804996.120532803,17.8004928321038,0.011,0.016,28/09/2023 10:18:30 p.m.,638315363100000000
World,388915.067006086,804996.121529282,17.8018280099888,0.012,0.018,28/09/2023 10:18:31 p.m.,638315363110000000
World,388915.068197061,804996.123357218,17.8009912165286,0.011,0.016,28/09/2023 10:18:32 p.m.,638315363120000000
