type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
World,388979.300136395,805020.407183142,17.4219212836942,0.012,0.017,16/10/2023 1:15:44 a.m.,638330157440000000
World,388979.304266099,805021.257541745,17.4147473979515,0.013,0.019,16/10/2023 1:15:45 a.m.,638330157450000000
World,388979.38376887,805022.026680698,17.3951487485922,0.012,0.017,16/10/2023 1:15:46 a.m.,638330157460000000
World,388979.514666314,805022.857536469,17.3882843007818,0.013,0.018,16/10/2023 1:15:47 a.m.,638330157470000000
World,388979.624409388,805023.724061035,17.3964852236399,0.012,0.017,16/10/2023 1:15:48 a.m.,638330157480000000
World,388979.682417142,805024.661462523,17.4764428385253,0.013,0.019,16/10/2023 1:15:49 a.m.,638330157490000000
World,388979.85617168,805025.589868017,17.442806271286,0.012,0.017,16/10/2023 1:15:50 a.m.,638330157500000000
World,388979.986730317,805026.535936535,17.4157801495659,0.013,0.019,16/10/2023 1:15:51 a.m.,638330157510000000
World,388980.068402256,805027.444990404,17.4127464235817,0.012,0.017,16/10/2023 1:15:52 a.m.,638330157520000000
World,388980.247636238,805028.386390251,17.3994493602354,0.013,0.019,16/10/2023 1:15:53 a.m.,638330157530000000
World,388980.403155198,805029.280587355,17.3786252844455,0.015,0.02,16/10/2023 1:15:54 a.m.,638330157540000000
World,388980.656440976,805029.985746256,17.3519423562553,0.014,0.019,16/10/2023 1:15:55 a.m.,638330157550000000
World,388980.640476473,805030.621758482,17.3679357709888,0.012,0.017,16/10/2023 1:15:56 a.m.,638330157560000000
World,388980.787093959,805031.120213056,17.3544645916978,0.013,0.019,16/10/2023 1:15:57 a.m.,638330157570000000
World,388981.121635614,805031.661135264,17.3643025102439,0.015,0.02,16/10/2023 1:15:58 a.m.,638330157580000000
World,388981.445023068,805032.435608589,17.3748628445114,0.014,0.02,16/10/2023 1:15:59 a.m.,638330157590000000
World,388981.872445588,805033.22686939,17.3513765478838,0.014,0.019,16/10/2023 1:16:00 a.m.,638330157600000000
World,388982.302567948,805034.038645128,17.323487285955,0.019,0.025,16/10/2023 1:16:01 a.m.,638330157610000000
World,388982.631892721,805034.850585088,17.4006005693263,0.027,0.032,16/10/2023 1:16:02 a.m.,638330157620000000
World,388983.035585363,805035.553284704,17.3342022969425,0.025,0.034,16/10/2023 1:16:03 a.m.,638330157630000000
World,388983.300237523,805036.235222138,17.4134167515306,0.042,0.052,16/10/2023 1:16:04 a.m.,638330157640000000
World,388983.736767267,805036.84345448,17.3192774903857,0.064,0.084,16/10/2023 1:16:05 a.m.,638330157650000000
World,388983.728034342,805037.525433494,17.4643267922953,0.051,0.068,16/10/2023 1:16:06 a.m.,638330157660000000
World,388983.826989843,805037.901717107,17.4367816515334,0.047,0.072,16/10/2023 1:16:07 a.m.,638330157670000000
World,388983.903818556,805038.146848243,17.4123765576614,0.047,0.078,16/10/2023 1:16:08 a.m.,638330157680000000
World,388984.045708709,805038.557927583,17.4003191804105,0.053,0.108,16/10/2023 1:16:09 a.m.,638330157690000000
World,388983.950056322,805038.667808509,17.4297252180444,0.06,0.116,16/10/2023 1:16:10 a.m.,638330157700000000
World,388983.951021646,805038.678707244,17.4340777441013,0.06,0.116,16/10/2023 1:16:11 a.m.,638330157710000000
World,388983.947719995,805038.681617253,17.411307771677,0.06,0.117,16/10/2023 1:16:12 a.m.,638330157720000000
World,388983.935401044,805038.694806693,17.4041585695118,0.06,0.117,16/10/2023 1:16:13 a.m.,638330157730000000
World,388983.882307743,805038.817955947,17.4277100812492,0.061,0.118,16/10/2023 1:16:14 a.m.,638330157740000000
World,388984.021969959,805038.951428453,17.4060512007549,0.061,0.118,16/10/2023 1:16:15 a.m.,638330157750000000
World,388983.897160407,805039.102807277,17.4607336158243,0.061,0.118,16/10/2023 1:16:16 a.m.,638330157760000000
World,388983.894371665,805039.385139939,17.4629778863661,0.064,0.12,16/10/2023 1:16:17 a.m.,638330157770000000
World,388983.724912086,805039.900480811,17.4210798458468,0.079,0.137,16/10/2023 1:16:18 a.m.,638330157780000000
World,388983.614812794,805040.733790013,17.3796202522972,0.114,0.258,16/10/2023 1:16:19 a.m.,638330157790000000
World,388983.472058831,805041.461785222,17.1017115947936,0.119,0.26,16/10/2023 1:16:20 a.m.,638330157800000000
World,388982.975973895,805042.309698552,17.3288509402662,0.169,0.314,16/10/2023 1:16:21 a.m.,638330157810000000
World,388982.736989752,805043.026367361,17.2900173399442,0.156,0.306,16/10/2023 1:16:22 a.m.,638330157820000000
World,388982.498429056,805043.740752349,17.3872568530033,0.165,0.301,16/10/2023 1:16:23 a.m.,638330157830000000
World,388982.256025677,805044.36849988,17.4004629523728,0.162,0.298,16/10/2023 1:16:24 a.m.,638330157840000000
World,388982.114225677,805045.11177911,17.3388004702714,0.169,0.304,16/10/2023 1:16:25 a.m.,638330157850000000
World,388981.976750821,805045.837045965,17.3815601492237,0.16,0.298,16/10/2023 1:16:26 a.m.,638330157860000000
World,388981.899706314,805046.63211195,17.3691914024519,0.155,0.291,16/10/2023 1:16:27 a.m.,638330157870000000
World,388981.830857814,805047.401667372,17.4066096890235,0.155,0.292,16/10/2023 1:16:28 a.m.,638330157880000000
World,388981.704702883,805048.323506196,17.4577417437446,0.131,0.135,16/10/2023 1:16:29 a.m.,638330157890000000
World,388981.508744571,805049.05191697,17.4194310388898,0.132,0.137,16/10/2023 1:16:30 a.m.,638330157900000000
World,388981.370162587,805049.891793317,17.4804424212465,0.031,0.04,16/10/2023 1:16:31 a.m.,638330157910000000
World,388981.265126378,805050.72949093,17.4650752651463,0.033,0.042,16/10/2023 1:16:32 a.m.,638330157920000000
World,388981.096666775,805051.589230164,17.4997164265537,0.033,0.04,16/10/2023 1:16:33 a.m.,638330157930000000
World,388980.892876977,805052.285722538,17.4861895233216,0.032,0.041,16/10/2023 1:16:34 a.m.,638330157940000000
World,388980.752896453,805053.017970256,17.5151066628307,0.027,0.037,16/10/2023 1:16:35 a.m.,638330157950000000
World,388980.642942284,805053.774698887,17.5380853552467,0.029,0.041,16/10/2023 1:16:36 a.m.,638330157960000000
World,388980.540377931,805054.199553229,17.4142244635439,0.028,0.04,16/10/2023 1:16:37 a.m.,638330157970000000
World,388980.502977811,805054.280812243,17.4144327309382,0.029,0.043,16/10/2023 1:16:38 a.m.,638330157980000000
World,388980.426616126,805054.326021283,17.4146645450614,0.028,0.041,16/10/2023 1:16:39 a.m.,638330157990000000
World,388980.413530522,805054.392631695,17.4265625369263,0.029,0.044,16/10/2023 1:16:40 a.m.,638330158000000000
World,388980.368300234,805054.342479689,17.4149532717471,0.025,0.038,16/10/2023 1:16:41 a.m.,638330158010000000
World,388980.360504106,805054.359235902,17.3979044809396,0.026,0.039,16/10/2023 1:16:42 a.m.,638330158020000000
World,388980.372820422,805054.339519224,17.4282331033621,0.027,0.041,16/10/2023 1:16:43 a.m.,638330158030000000
World,388980.379417002,805054.323454208,17.3976749218694,0.023,0.029,16/10/2023 1:16:44 a.m.,638330158040000000
World,388980.381638423,805054.350437645,17.3949979538433,0.023,0.029,16/10/2023 1:16:45 a.m.,638330158050000000
World,388980.371234841,805054.352439822,17.3982836787609,0.021,0.027,16/10/2023 1:16:46 a.m.,638330158060000000
World,388980.365295725,805054.371897724,17.413395277064,0.019,0.024,16/10/2023 1:16:47 a.m.,638330158070000000
World,388980.335004832,805054.395108193,17.4084015191807,0.021,0.027,16/10/2023 1:16:48 a.m.,638330158080000000
World,388980.411506787,805054.381507504,17.4004918210236,0.019,0.024,16/10/2023 1:16:49 a.m.,638330158090000000
World,388980.395421317,805054.404472688,17.4137951694298,0.021,0.027,16/10/2023 1:16:50 a.m.,638330158100000000
World,388980.364174857,805054.36772297,17.4107467225042,0.019,0.024,16/10/2023 1:16:51 a.m.,638330158110000000
World,388980.395393704,805054.370068143,17.3921129116722,0.021,0.027,16/10/2023 1:16:52 a.m.,638330158120000000
World,388980.379051737,805054.400574531,17.3924487849963,0.02,0.026,16/10/2023 1:16:53 a.m.,638330158130000000
World,388980.359698859,805054.375737356,17.3900106060664,0.02,0.026,16/10/2023 1:16:54 a.m.,638330158140000000
World,388980.372331132,805054.361579882,17.3778513654187,0.022,0.028,16/10/2023 1:16:55 a.m.,638330158150000000
World,388980.371673194,805054.340037665,17.3952499967321,0.02,0.026,16/10/2023 1:16:56 a.m.,638330158160000000
World,388980.380648541,805054.334725209,17.4034347826495,0.022,0.028,16/10/2023 1:16:57 a.m.,638330158170000000
World,388980.36595771,805054.364135668,17.4116143067629,0.02,0.026,16/10/2023 1:16:58 a.m.,638330158180000000
World,388980.388046822,805054.395429808,17.4060355620366,0.019,0.024,16/10/2023 1:16:59 a.m.,638330158190000000
World,388980.390776943,805054.390160691,17.3917778757625,0.021,0.027,16/10/2023 1:17:00 a.m.,638330158200000000
World,388980.356426358,805054.402349734,17.3946458907069,0.018,0.024,16/10/2023 1:17:01 a.m.,638330158210000000
World,388980.36754611,805054.414851005,17.4143114537218,0.021,0.027,16/10/2023 1:17:02 a.m.,638330158220000000
World,388980.304795847,805054.296801102,17.4138883028199,0.022,0.028,16/10/2023 1:17:03 a.m.,638330158230000000
World,388980.263380575,805054.305716825,17.4336461422345,0.021,0.028,16/10/2023 1:17:04 a.m.,638330158240000000
World,388980.309398229,805054.289278344,17.4109007521866,0.019,0.025,16/10/2023 1:17:05 a.m.,638330158250000000
World,388980.317093704,805054.309496363,17.4127086202648,0.022,0.029,16/10/2023 1:17:06 a.m.,638330158260000000
World,388980.289678405,805054.320616395,17.4131335450748,0.023,0.031,16/10/2023 1:17:07 a.m.,638330158270000000
World,388980.283374955,805054.324437548,17.4036654256805,0.024,0.031,16/10/2023 1:17:08 a.m.,638330158280000000
World,388980.277379481,805054.319692778,17.4150861038426,0.018,0.024,16/10/2023 1:17:09 a.m.,638330158290000000
World,388980.287640821,805054.37405423,17.413330653053,0.02,0.026,16/10/2023 1:17:10 a.m.,638330158300000000
World,388980.263769288,805054.361273921,17.407328297854,0.018,0.024,16/10/2023 1:17:11 a.m.,638330158310000000
World,388980.268639244,805054.361150167,17.3992062209397,0.019,0.025,16/10/2023 1:17:12 a.m.,638330158320000000
World,388980.28093924,805054.363861418,17.3966668519507,0.017,0.022,16/10/2023 1:17:13 a.m.,638330158330000000
World,388980.288849295,805054.405064975,17.5063396252281,0.019,0.025,16/10/2023 1:17:14 a.m.,638330158340000000
World,388980.225285634,805054.520514032,17.4987285941214,0.017,0.022,16/10/2023 1:17:15 a.m.,638330158350000000
World,388980.126395056,805054.526561974,17.4654903014562,0.019,0.025,16/10/2023 1:17:16 a.m.,638330158360000000
World,388980.125457315,805054.495868803,17.4199900138451,0.018,0.024,16/10/2023 1:17:17 a.m.,638330158370000000
World,388980.14964615,805054.611808466,17.4390165317058,0.02,0.026,16/10/2023 1:17:18 a.m.,638330158380000000
World,388980.012243134,805055.119743435,17.533410345048,0.024,0.031,16/10/2023 1:17:19 a.m.,638330158390000000
World,388979.923640093,805055.902502484,17.5275649809272,0.027,0.036,16/10/2023 1:17:20 a.m.,638330158400000000
World,388979.73330808,805056.650073527,17.5128880496506,0.023,0.031,16/10/2023 1:17:21 a.m.,638330158410000000
World,388979.509213912,805057.539917721,17.455483815871,0.038,0.048,16/10/2023 1:17:22 a.m.,638330158420000000
World,388979.272586918,805058.444284964,17.4997479885977,0.047,0.058,16/10/2023 1:17:23 a.m.,638330158430000000
World,388978.993339906,805059.376611486,17.4711688528977,0.046,0.058,16/10/2023 1:17:24 a.m.,638330158440000000
World,388978.722020642,805060.302760798,17.5495874747039,0.051,0.062,16/10/2023 1:17:25 a.m.,638330158450000000
World,388978.406023703,805061.268319745,17.5429727798037,0.05,0.059,16/10/2023 1:17:26 a.m.,638330158460000000
World,388977.970681316,805062.152487872,17.597682039615,0.056,0.062,16/10/2023 1:17:27 a.m.,638330158470000000
World,388977.591233081,805063.16822607,17.5332193435097,0.055,0.062,16/10/2023 1:17:28 a.m.,638330158480000000
World,388977.256534537,805064.164894544,17.3879413852001,0.062,0.07,16/10/2023 1:17:29 a.m.,638330158490000000
World,388976.911134179,805064.991848681,17.3548654832471,0.059,0.068,16/10/2023 1:17:30 a.m.,638330158500000000
World,388976.685264516,805065.736563399,17.4514821801338,0.075,0.095,16/10/2023 1:17:31 a.m.,638330158510000000
World,388976.328335887,805066.616049132,17.6322045874443,0.077,0.099,16/10/2023 1:17:32 a.m.,638330158520000000
World,388976.052604687,805067.163754649,17.392151951629,0.076,0.105,16/10/2023 1:17:33 a.m.,638330158530000000
World,388975.824240679,805067.793293342,17.4488801736818,0.076,0.106,16/10/2023 1:17:34 a.m.,638330158540000000
World,388975.49553223,805068.203691999,17.5761240153094,0.08,0.121,16/10/2023 1:17:35 a.m.,638330158550000000
World,388975.322319858,805068.627700288,17.5774896469886,0.091,0.133,16/10/2023 1:17:36 a.m.,638330158560000000
World,388975.090555386,805069.136219501,17.435044980571,0.098,0.148,16/10/2023 1:17:37 a.m.,638330158570000000
World,388974.928229821,805069.017184895,17.6488762212178,0.099,0.154,16/10/2023 1:17:38 a.m.,638330158580000000
World,388975.150681038,805068.847358972,17.5209082838723,0.093,0.148,16/10/2023 1:17:39 a.m.,638330158590000000
World,388975.31948557,805068.743660569,17.5494096728098,0.103,0.16,16/10/2023 1:17:40 a.m.,638330158600000000
World,388975.282404952,805068.719585557,17.5560777468867,0.097,0.156,16/10/2023 1:17:41 a.m.,638330158610000000
World,388975.426242962,805068.723324915,17.5767466482583,0.1,0.161,16/10/2023 1:17:42 a.m.,638330158620000000
World,388975.240416857,805068.720157878,17.6000084015249,0.099,0.162,16/10/2023 1:17:43 a.m.,638330158630000000
World,388975.390516716,805068.725367878,17.5883928312436,0.101,0.163,16/10/2023 1:17:44 a.m.,638330158640000000
World,388975.362164447,805068.735960839,17.5975547565926,0.102,0.167,16/10/2023 1:17:45 a.m.,638330158650000000
World,388975.205489071,805068.713615201,17.5275752822487,0.104,0.169,16/10/2023 1:17:46 a.m.,638330158660000000
World,388975.409167252,805068.748432398,17.6171271558174,0.111,0.181,16/10/2023 1:17:47 a.m.,638330158670000000
World,388975.362881765,805068.761156556,17.6051924944745,0.106,0.176,16/10/2023 1:17:48 a.m.,638330158680000000
World,388975.200263954,805068.703376656,17.5972275558388,0.106,0.177,16/10/2023 1:17:49 a.m.,638330158690000000
World,388975.313697859,805068.714209653,17.6032037514229,0.106,0.177,16/10/2023 1:17:50 a.m.,638330158700000000
World,388975.47525513,805068.750566561,17.6648368693918,0.106,0.177,16/10/2023 1:17:51 a.m.,638330158710000000
World,388975.514780993,805068.519530832,17.6193903800095,0.115,0.186,16/10/2023 1:17:52 a.m.,638330158720000000
World,388975.40776712,805068.823664634,17.5010507451283,0.128,0.199,16/10/2023 1:17:53 a.m.,638330158730000000
World,388975.404917349,805068.777431601,17.4765083705156,0.128,0.199,16/10/2023 1:17:54 a.m.,638330158740000000
World,388975.436076755,805068.623503889,17.470399135415,0.128,0.199,16/10/2023 1:17:55 a.m.,638330158750000000
World,388975.406592046,805068.819707572,17.4280863242952,0.128,0.199,16/10/2023 1:17:56 a.m.,638330158760000000
World,388975.400492055,805068.840193138,17.4255546164255,0.129,0.2,16/10/2023 1:17:57 a.m.,638330158770000000
World,388975.457781421,805068.651132308,17.4149503948505,0.129,0.2,16/10/2023 1:17:58 a.m.,638330158780000000
World,388975.452666983,805068.636557826,17.4106567910667,0.129,0.2,16/10/2023 1:17:59 a.m.,638330158790000000
World,388975.429500822,805068.877771454,17.3923192890325,0.13,0.201,16/10/2023 1:18:00 a.m.,638330158800000000
World,388975.475565616,805068.759655392,17.4157339875289,0.13,0.201,16/10/2023 1:18:01 a.m.,638330158810000000
World,388975.476510331,805068.737833718,17.3926280854974,0.13,0.202,16/10/2023 1:18:02 a.m.,638330158820000000
World,388975.47107851,805068.725072742,17.3543899468909,0.13,0.202,16/10/2023 1:18:03 a.m.,638330158830000000
World,388975.472012147,805068.732788019,17.3549577488617,0.131,0.202,16/10/2023 1:18:04 a.m.,638330158840000000
World,388975.464623366,805068.738682476,17.3427376145431,0.131,0.201,16/10/2023 1:18:05 a.m.,638330158850000000
World,388975.465779863,805068.739849371,17.3464309606158,0.131,0.201,16/10/2023 1:18:06 a.m.,638330158860000000
World,388975.468674191,805068.733963049,17.3505387762284,0.131,0.201,16/10/2023 1:18:07 a.m.,638330158870000000
World,388975.471283231,805068.730397073,17.3569432180824,0.132,0.202,16/10/2023 1:18:08 a.m.,638330158880000000
World,388975.456661508,805068.729058577,17.3581729853816,0.132,0.202,16/10/2023 1:18:09 a.m.,638330158890000000
World,388975.461076885,805068.720051419,17.3556561158046,0.132,0.203,16/10/2023 1:18:10 a.m.,638330158900000000
