id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
9,World,388966.219952659,804986.735242707,17.3983562688792,0.008,0.015,28/09/2023 10:28:52 p.m.,638315369320000000
44,World,388935.048992242,804995.083467344,17.6681446291336,0.007,0.012,28/09/2023 10:29:27 p.m.,638315369670000000
67,World,388915.11005388,804996.111185313,17.8156921355539,0.009,0.016,28/09/2023 10:29:50 p.m.,638315369900000000
130,World,388856.086062156,805002.35965012,18.0890843242822,0.007,0.012,28/09/2023 10:30:53 p.m.,638315370530000000
182,World,388871.121945428,805051.150251905,19.1225531147097,0.746,0.806,28/09/2023 10:31:45 p.m.,638315371050000000
201,World,388871.996014319,805053.259824301,18.9771549051994,0.022,0.036,28/09/2023 10:32:04 p.m.,638315371240000000
266,World,388932.410262076,805058.119492468,17.6067176929796,0.009,0.013,28/09/2023 10:33:09 p.m.,638315371890000000
299,World,388937.185843218,805075.50172735,17.6631685908825,0.054,0.094,28/09/2023 10:33:42 p.m.,638315372220000000
324,World,388955.624112965,805082.294833801,17.3726728788795,0.088,0.118,28/09/2023 10:34:07 p.m.,638315372470000000
362,World,388954.268670484,805116.818141733,17.466477389029,0.027,0.042,28/09/2023 10:34:45 p.m.,638315372850000000
409,World,388965.950670975,805075.837817152,17.5247055040014,0.118,0.152,28/09/2023 10:35:32 p.m.,638315373320000000
437,World,388973.071613135,805072.10947345,17.3760649416915,0.254,0.282,28/09/2023 10:36:00 p.m.,638315373600000000
456,World,388980.497122128,805067.688145329,17.6661496696303,0.428,0.466,28/09/2023 10:36:19 p.m.,638315373790000000
507,World,388987.670542506,805026.162167696,17.1790367280496,0.012,0.013,28/09/2023 10:37:10 p.m.,638315374300000000
520,World,388986.869674717,805016.441035566,17.1593182653061,0.017,0.029,28/09/2023 10:37:23 p.m.,638315374430000000
