id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
98,World,388888.078420156,804999.237952162,18.1699203248802,0.009,0.014,28/09/2023 10:30:21 p.m.,638315370210000000
99,World,388886.539869432,804999.355731531,18.1966499161326,0.008,0.014,28/09/2023 10:30:22 p.m.,638315370220000000
100,World,388885.046947053,804999.367782867,18.2605549288188,0.007,0.012,28/09/2023 10:30:23 p.m.,638315370230000000
101,World,388883.636625057,804999.350218453,18.2924319032231,0.008,0.013,28/09/2023 10:30:24 p.m.,638315370240000000
102,World,388882.384288556,804999.390272333,18.2757898121096,0.008,0.013,28/09/2023 10:30:25 p.m.,638315370250000000
103,World,388881.274496001,804999.372642131,18.3019942693295,0.008,0.014,28/09/2023 10:30:26 p.m.,638315370260000000
104,World,388880.394715425,804999.324138202,18.3230400532963,0.009,0.015,28/09/2023 10:30:27 p.m.,638315370270000000
105,World,388879.665213762,804999.290568181,18.3017653745699,0.008,0.013,28/09/2023 10:30:28 p.m.,638315370280000000
106,World,388878.713868985,804999.297265539,18.3036470830148,0.007,0.012,28/09/2023 10:30:29 p.m.,638315370290000000
107,World,388877.416166732,804999.351565039,18.3401028418768,0.008,0.013,28/09/2023 10:30:30 p.m.,638315370300000000
108,World,388876.037567863,804999.430141304,18.3952741456597,0.007,0.012,28/09/2023 10:30:31 p.m.,638315370310000000
109,World,388874.640258934,804999.412679363,18.4207063617164,0.008,0.013,28/09/2023 10:30:32 p.m.,638315370320000000
110,World,388873.398332729,804999.286671651,18.4319673084473,0.007,0.012,28/09/2023 10:30:33 p.m.,638315370330000000
111,World,388872.10715915,804999.318490874,18.4292298982436,0.008,0.013,28/09/2023 10:30:34 p.m.,638315370340000000
112,World,388870.742649064,804999.343018853,18.4350614388766,0.007,0.012,28/09/2023 10:30:35 p.m.,638315370350000000
113,World,388869.392081435,804999.446282172,18.4126647631823,0.008,0.013,28/09/2023 10:30:36 p.m.,638315370360000000
114,World,388868.036135603,804999.581849482,18.4100398740963,0.007,0.012,28/09/2023 10:30:37 p.m.,638315370370000000
115,World,388866.725109883,804999.855778552,18.402964870917,0.008,0.013,28/09/2023 10:30:38 p.m.,638315370380000000
116,World,388865.311212284,805000.125030504,18.4299045646556,0.007,0.012,28/09/2023 10:30:39 p.m.,638315370390000000
117,World,388863.920338394,805000.450574683,18.4539042284303,0.008,0.014,28/09/2023 10:30:40 p.m.,638315370400000000
118,World,388862.549045172,805000.775749816,18.4356778009901,0.009,0.015,28/09/2023 10:30:41 p.m.,638315370410000000
119,World,388861.222676976,805001.197068957,18.4214194520391,0.008,0.014,28/09/2023 10:30:42 p.m.,638315370420000000
120,World,388859.950980405,805001.609861699,18.3864831232275,0.007,0.012,28/09/2023 10:30:43 p.m.,638315370430000000
121,World,388858.695597269,805001.947681366,18.3720688376111,0.008,0.014,28/09/2023 10:30:44 p.m.,638315370440000000
122,World,388857.542778972,805002.144258072,18.3345759365232,0.008,0.013,28/09/2023 10:30:45 p.m.,638315370450000000
123,World,388856.596763675,805002.256481169,18.2902751397431,0.008,0.014,28/09/2023 10:30:46 p.m.,638315370460000000
124,World,388856.172014748,805002.316296822,18.1984903690747,0.007,0.012,28/09/2023 10:30:47 p.m.,638315370470000000
125,World,388856.084618787,805002.348610357,18.1001156941919,0.008,0.014,28/09/2023 10:30:48 p.m.,638315370480000000
126,World,388856.077483525,805002.344560196,18.0634979196739,0.008,0.013,28/09/2023 10:30:49 p.m.,638315370490000000
127,World,388856.063231439,805002.340120553,18.0587066931591,0.008,0.014,28/09/2023 10:30:50 p.m.,638315370500000000
128,World,388856.063359564,805002.325083521,18.0740938044825,0.008,0.013,28/09/2023 10:30:51 p.m.,638315370510000000
129,World,388856.073793605,805002.372043393,18.0757269410044,0.008,0.014,28/09/2023 10:30:52 p.m.,638315370520000000
130,World,388856.086062156,805002.35965012,18.0890843242822,0.007,0.012,28/09/2023 10:30:53 p.m.,638315370530000000
131,World,388856.095743031,805002.353423839,18.0938386448796,0.007,0.011,28/09/2023 10:30:54 p.m.,638315370540000000
132,World,388856.089727952,805002.359206884,18.0877406743119,0.007,0.011,28/09/2023 10:30:55 p.m.,638315370550000000
133,World,388856.090833617,805002.359955499,18.0912842669987,0.007,0.012,28/09/2023 10:30:56 p.m.,638315370560000000
134,World,388856.085083172,805002.358797593,18.0966079429338,0.007,0.011,28/09/2023 10:30:57 p.m.,638315370570000000
135,World,388856.081523353,805002.360484591,18.0957763089685,0.007,0.012,28/09/2023 10:30:58 p.m.,638315370580000000
136,World,388856.082413462,805002.359488253,18.0954522700166,0.007,0.011,28/09/2023 10:30:59 p.m.,638315370590000000
137,World,388856.011997841,805002.384521504,18.1412180638433,0.007,0.012,28/09/2023 10:31:00 p.m.,638315370600000000
138,World,388855.324984414,805002.877901251,18.2224167267671,0.008,0.013,28/09/2023 10:31:01 p.m.,638315370610000000
139,World,388854.68308855,805003.895256987,18.2805891390671,0.008,0.014,28/09/2023 10:31:02 p.m.,638315370620000000
140,World,388854.311701988,805005.212056988,18.2636005418763,0.008,0.014,28/09/2023 10:31:03 p.m.,638315370630000000
141,World,388854.55343703,805006.693162155,18.2590298867264,0.008,0.014,28/09/2023 10:31:04 p.m.,638315370640000000
142,World,388855.039835664,805008.100493189,18.2746827570955,0.009,0.016,28/09/2023 10:31:05 p.m.,638315370650000000
143,World,388855.607440011,805009.500577051,18.3178415662651,0.01,0.017,28/09/2023 10:31:06 p.m.,638315370660000000
144,World,388856.110955018,805010.950100487,18.3708887895706,0.01,0.018,28/09/2023 10:31:07 p.m.,638315370670000000
145,World,388856.683696169,805012.381923954,18.4057739313301,0.01,0.017,28/09/2023 10:31:08 p.m.,638315370680000000
146,World,388857.194713309,805013.838607594,18.4376018569582,0.01,0.018,28/09/2023 10:31:09 p.m.,638315370690000000
147,World,388857.721024878,805015.285207964,18.4849223528771,0.01,0.019,28/09/2023 10:31:10 p.m.,638315370700000000
148,World,388858.130195926,805016.728135195,18.4856178855645,0.01,0.019,28/09/2023 10:31:11 p.m.,638315370710000000
149,World,388858.517894166,805018.102360709,18.4851946637034,0.01,0.018,28/09/2023 10:31:12 p.m.,638315370720000000
150,World,388858.859174588,805019.458653424,18.4925485624039,0.009,0.016,28/09/2023 10:31:13 p.m.,638315370730000000
151,World,388859.236306345,805020.777374777,18.4820840158384,0.01,0.017,28/09/2023 10:31:14 p.m.,638315370740000000
152,World,388859.540981027,805021.997569102,18.4355812893085,0.015,0.02,28/09/2023 10:31:15 p.m.,638315370750000000
153,World,388859.502596868,805023.006602114,18.5267669261698,0.039,0.046,28/09/2023 10:31:16 p.m.,638315370760000000
154,World,388859.978364169,805024.151953371,18.2868421692138,0.05,0.058,28/09/2023 10:31:17 p.m.,638315370770000000
155,World,388860.736544357,805025.57156834,18.43920034636,0.068,0.083,28/09/2023 10:31:18 p.m.,638315370780000000
156,World,388861.484393514,805026.832515394,18.6802557729879,0.074,0.084,28/09/2023 10:31:19 p.m.,638315370790000000
157,World,388862.059301889,805028.206486834,18.8455867132917,0.095,0.109,28/09/2023 10:31:20 p.m.,638315370800000000
158,World,388862.468305554,805029.508639231,18.9790467774688,0.133,0.151,28/09/2023 10:31:21 p.m.,638315370810000000
159,World,388862.90309799,805030.737824571,19.4370417804602,0.181,0.2,28/09/2023 10:31:22 p.m.,638315370820000000
160,World,388863.353858577,805032.038698421,19.3397421868373,0.243,0.267,28/09/2023 10:31:23 p.m.,638315370830000000
161,World,388863.833567344,805033.130898113,19.4030004526823,0.286,0.311,28/09/2023 10:31:24 p.m.,638315370840000000
162,World,388864.39195266,805034.333064951,19.391813705913,0.305,0.332,28/09/2023 10:31:25 p.m.,638315370850000000
163,World,388864.883413649,805035.522065726,19.3610856558944,0.342,0.37,28/09/2023 10:31:26 p.m.,638315370860000000
164,World,388865.466217798,805036.596617027,19.3739532529835,0.373,0.405,28/09/2023 10:31:27 p.m.,638315370870000000
165,World,388865.97120474,805037.835487253,19.238033717006,0.406,0.441,28/09/2023 10:31:28 p.m.,638315370880000000
166,World,388866.526429561,805039.110307691,19.2431998767481,0.434,0.471,28/09/2023 10:31:29 p.m.,638315370890000000
167,World,388866.954821587,805040.461084749,19.1679627756732,0.463,0.499,28/09/2023 10:31:30 p.m.,638315370900000000
168,World,388867.372537716,805041.756581114,19.203251441456,0.493,0.532,28/09/2023 10:31:31 p.m.,638315370910000000
169,World,388867.813953691,805043.017069082,19.1279281140245,0.52,0.56,28/09/2023 10:31:32 p.m.,638315370920000000
170,World,388868.338017981,805044.364945327,19.1889657377132,0.548,0.591,28/09/2023 10:31:33 p.m.,638315370930000000
171,World,388868.816073295,805045.755036588,19.1354105897423,0.572,0.617,28/09/2023 10:31:34 p.m.,638315370940000000
172,World,388869.256734377,805047.118313103,19.0717077771233,0.604,0.647,28/09/2023 10:31:35 p.m.,638315370950000000
173,World,388869.862027894,805048.367653203,19.0916395979994,0.639,0.684,28/09/2023 10:31:36 p.m.,638315370960000000
174,World,388870.391210279,805049.559240441,18.9195773965937,0.67,0.724,28/09/2023 10:31:37 p.m.,638315370970000000
175,World,388870.810626745,805050.240302018,18.8390894850609,0.706,0.763,28/09/2023 10:31:38 p.m.,638315370980000000
176,World,388871.015104841,805050.869732268,18.9974294633019,0.734,0.793,28/09/2023 10:31:39 p.m.,638315370990000000
177,World,388871.107436208,805051.061943354,19.1290977288997,0.744,0.804,28/09/2023 10:31:40 p.m.,638315371000000000
178,World,388871.103945021,805051.088848213,19.110816527568,0.744,0.804,28/09/2023 10:31:41 p.m.,638315371010000000
179,World,388871.102696691,805051.101131267,19.1128553944702,0.744,0.804,28/09/2023 10:31:42 p.m.,638315371020000000
180,World,388871.122363592,805051.102452812,19.1245174527371,0.745,0.805,28/09/2023 10:31:43 p.m.,638315371030000000
181,World,388871.12589802,805051.107300041,19.1254016952823,0.745,0.805,28/09/2023 10:31:44 p.m.,638315371040000000
182,World,388871.121945428,805051.150251905,19.1225531147097,0.746,0.806,28/09/2023 10:31:45 p.m.,638315371050000000
183,World,388871.131602701,805051.177599293,19.1214072799042,0.746,0.806,28/09/2023 10:31:46 p.m.,638315371060000000
184,World,388871.135881206,805051.184968344,19.1107184004931,0.746,0.806,28/09/2023 10:31:47 p.m.,638315371070000000
185,World,388871.142760909,805051.181931952,19.1041732180132,0.746,0.806,28/09/2023 10:31:48 p.m.,638315371080000000
186,World,388871.146930308,805051.175374357,19.1010405807561,0.747,0.807,28/09/2023 10:31:49 p.m.,638315371090000000
187,World,388870.081718043,805051.799125575,20.0265317230514,0.322,0.358,28/09/2023 10:31:50 p.m.,638315371100000000
188,World,388870.081819283,805051.794940589,20.0325795259945,0.322,0.358,28/09/2023 10:31:51 p.m.,638315371110000000
189,World,388870.087668781,805051.79809821,20.0296499032101,0.323,0.359,28/09/2023 10:31:52 p.m.,638315371120000000
190,World,388870.086462246,805051.800309023,20.0276234284138,0.323,0.359,28/09/2023 10:31:53 p.m.,638315371130000000
191,World,388870.088392348,805051.793990945,20.0293916195729,0.324,0.36,28/09/2023 10:31:54 p.m.,638315371140000000
192,World,388870.2323468,805052.04683062,20.1002164034865,0.33,0.373,28/09/2023 10:31:55 p.m.,638315371150000000
193,World,388870.478828302,805052.431426222,19.9859373653681,0.343,0.39,28/09/2023 10:31:56 p.m.,638315371160000000
194,World,388870.658662648,805052.63437423,19.9534037783412,0.331,0.374,28/09/2023 10:31:57 p.m.,638315371170000000
195,World,388870.677592454,805052.706877511,19.9903161700024,0.322,0.366,28/09/2023 10:31:58 p.m.,638315371180000000
196,World,388870.678421464,805052.687025695,19.9652187809105,0.324,0.368,28/09/2023 10:31:59 p.m.,638315371190000000
197,World,388870.679113135,805052.693790462,19.9748025358493,0.324,0.368,28/09/2023 10:32:00 p.m.,638315371200000000
198,World,388870.652779242,805052.710693559,19.9524248918178,0.324,0.368,28/09/2023 10:32:01 p.m.,638315371210000000
199,World,388870.636798248,805052.687991965,19.9655822135812,0.324,0.368,28/09/2023 10:32:02 p.m.,638315371220000000
200,World,388870.636301097,805052.696080353,19.9613194899276,0.324,0.368,28/09/2023 10:32:03 p.m.,638315371230000000
201,World,388871.996014319,805053.259824301,18.9771549051994,0.022,0.036,28/09/2023 10:32:04 p.m.,638315371240000000
202,World,388872.023584168,805053.241552023,18.9818326216399,0.024,0.038,28/09/2023 10:32:05 p.m.,638315371250000000
203,World,388872.006823588,805053.237359878,18.9726611244573,0.025,0.04,28/09/2023 10:32:06 p.m.,638315371260000000
204,World,388872.008121686,805053.234979653,18.95549403676,0.02,0.034,28/09/2023 10:32:07 p.m.,638315371270000000
205,World,388872.016706853,805053.234035732,18.9736462676099,0.019,0.031,28/09/2023 10:32:08 p.m.,638315371280000000
