id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
252,Device,388966.983599114,804990.945087329,17.8720175073736,2.47730978418365,0.154183823637562,28/09/2023 10:28:51 p.m.,638315369319972190
1289,Device,388934.619079187,804995.163115909,17.6655429895203,0.274092236508737,0.141130166742627,28/09/2023 10:29:27 p.m.,638315369670037830
1974,Device,388915.262688796,804996.175189321,17.7853699285596,0.22508039491601,0.0525436205954842,28/09/2023 10:29:50 p.m.,638315369900064530
3845,Device,388855.230688931,805002.407310194,18.1527342898631,0.467697524624212,0.0370871978256979,28/09/2023 10:30:52 p.m.,638315370529962960
5392,Device,388871.561027922,805052.431168217,19.0552241021441,0.220427748761688,0.153266148465389,28/09/2023 10:31:44 p.m.,638315371049980560
5959,Device,388872.198023639,805053.4515809,19.1494793037911,0.211533579392726,0.165930311053194,28/09/2023 10:32:04 p.m.,638315371240032760
7899,Device,388932.992454837,805058.218110669,17.4570002521604,0.287136136146329,0.128729176162148,28/09/2023 10:33:09 p.m.,638315371890120750
8887,Device,388937.661856966,805076.003039495,17.609257682431,0.370170727711616,0.151213929661917,28/09/2023 10:33:42 p.m.,638315372220088960
9631,Device,388955.649749727,805082.302761888,17.3461335312015,0.290654010208703,0.163990528403223,28/09/2023 10:34:07 p.m.,638315372470060240
10763,Device,388954.302473914,805117.336319483,17.4662552852509,0.257546976827274,0.163794467645708,28/09/2023 10:34:44 p.m.,638315372849901170
12160,Device,388965.917410183,805075.824927226,17.468044394343,0.290046374123005,0.180408777691634,28/09/2023 10:35:31 p.m.,638315373319895710
12991,Device,388973.326614576,805071.434349212,17.4947854088299,0.205814581586676,0.193878062040805,28/09/2023 10:36:00 p.m.,638315373600005090
13553,Device,388980.784594126,805067.037794576,19.7339230486383,0.175135398712926,0.190932044974375,28/09/2023 10:36:19 p.m.,638315373790006980
15074,Device,388987.660947925,805025.502041668,19.1126808035889,0.175135398712926,0.190932044974375,28/09/2023 10:37:09 p.m.,638315374299999680
15462,Device,388986.936364244,805016.523648926,16.9430823954004,0.167037388903916,0.156360201780149,28/09/2023 10:37:22 p.m.,638315374429869030
