type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
Device,388784.830674216,806339.273549816,14.5749719272304,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062750349080
Device,388784.880975478,806339.18810787,14.5860715749553,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062750547330
Device,388784.880026753,806339.185718564,14.5835890734147,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062750916270
Device,388784.881252003,806339.184507005,14.5816202371341,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062751186250
Device,388784.875019034,806339.173871423,14.5461267218013,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062751419930
Device,388784.874354078,806339.172896394,14.5446916958321,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062751882250
Device,388784.873386826,806339.171350985,14.5446986472968,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062752192830
Device,388784.875247118,806339.133452139,14.5328169360482,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062752468350
Device,388784.878014294,806339.130870478,14.5330621017548,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062752845140
Device,388784.881056792,806339.12798751,14.5333686752522,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062753072800
Device,388784.90832663,806338.97910245,14.5445779349849,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062753415670
Device,388784.911939411,806338.971708482,14.5446198028349,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062753794890
Device,388784.915917682,806338.964240585,14.5431072479375,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062754164220
Device,388784.810744762,806338.870039696,14.4814684193391,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062754533400
Device,388784.809545652,806338.85938863,14.4777340684081,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062754835410
Device,388784.807919401,806338.848678462,14.4733467425082,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062755177960
Device,388784.751932082,806339.028284622,14.5094082649169,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062755506040
Device,388784.748107463,806339.019717931,14.5065322747469,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062755839260
Device,388784.741821688,806339.010932375,14.5030595550214,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062756186150
Device,388784.753724407,806339.012818031,14.4502272301249,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062756408130
Device,388784.74470465,806339.005811176,14.4474069022836,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062756779050
Device,388784.735044385,806338.998609765,14.4457910989703,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062757161200
Device,388784.5369194,806339.058881804,14.540785016311,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062757509180
Device,388784.521625512,806339.05401425,14.5447389401292,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062758096820
Device,388784.506404969,806339.048902051,14.5490290028634,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062758198880
Device,388784.564207818,806339.026974001,14.5195346810122,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062758480590
Device,388784.552650158,806339.019933859,14.5205643568644,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062758814100
Device,388784.54003223,806339.012360641,14.5216717360679,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062759156850
Device,388784.595965156,806339.034506608,14.5092524495082,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062759536050
Device,388784.590532816,806339.030550583,14.5094789050819,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:55 p.m.,638330062759883030
Device,388784.585538287,806339.027118694,14.5093859235342,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062760205480
Device,388784.620418885,806339.072812872,14.5453330551197,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062760494780
Device,388784.617180815,806339.071650436,14.5434881149413,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062760779820
Device,388784.613532142,806339.070732785,14.5409410484195,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062761106460
Device,388784.562983347,806339.033295357,14.5101285180104,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062761415940
Device,388784.556143322,806339.03333077,14.5037133418888,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062761771700
Device,388784.549822416,806339.033280969,14.4963692530025,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062762088060
Device,388784.47015874,806339.127222512,14.5028756451294,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062762421480
Device,388784.459613907,806339.128611428,14.4960653538463,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062762766850
Device,388784.450607421,806339.130080855,14.489953324837,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062763121330
Device,388784.302293681,806339.239972131,14.5051538497375,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062763434380
Device,388784.288170395,806339.244308955,14.4998473902088,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062763754460
Device,388784.27307952,806339.248679901,14.4945085590426,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062764185200
Device,388784.182189056,806339.225985533,14.5568648985905,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062764395200
Device,388784.166692305,806339.229620391,14.5530163154434,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062764839530
Device,388784.152382782,806339.233365339,14.5492044284993,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062765225610
Device,388784.010085788,806339.191810086,14.576750718402,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062765622300
Device,388783.993632756,806339.194363691,14.5730369503458,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062765765060
Device,388783.976056135,806339.196420758,14.5691208227325,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062766221040
Device,388783.861008285,806339.222067738,14.5528962918652,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062766518610
Device,388783.840293614,806339.224578965,14.5496432617809,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062766795490
Device,388783.819588697,806339.227151978,14.5463581982964,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062767175040
Device,388783.65472779,806339.233321462,14.5233680778749,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062767593200
Device,388783.628368928,806339.235854415,14.520889827232,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062767829800
Device,388783.60077614,806339.238401936,14.5188734726033,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062768104420
Device,388783.565582517,806339.198006315,14.4851283895434,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062768422820
Device,388783.536421482,806339.199108801,14.4829576901473,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062768757800
Device,388783.506543921,806339.200503126,14.4802447735995,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062769206110
Device,388783.464953134,806339.137050955,14.4980727680088,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062769672200
Device,388783.43526458,806339.135536059,14.4953190787334,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:56 p.m.,638330062769953530
Device,388783.405388767,806339.133983128,14.4925844271679,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062770233910
Device,388783.445404955,806339.194656808,14.4784783478278,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062770352420
Device,388783.419810982,806339.195890102,14.4756623405206,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062770804310
Device,388783.394719238,806339.196941053,14.4728132165042,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062771130070
Device,388783.497599394,806339.239558941,14.4905975969852,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062771445860
Device,388783.475293073,806339.242202603,14.4880121770237,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062771786820
Device,388783.452791249,806339.244775725,14.4859637499694,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062772062590
Device,388783.471247704,806339.266530116,14.4753021050749,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062772421900
Device,388783.450322166,806339.271000227,14.4733967293299,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062772759780
Device,388783.429948379,806339.275696535,14.4718802398109,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062773101830
Device,388783.490036827,806339.349683515,14.4753951026349,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062773413090
Device,388783.4726028,806339.354897963,14.474371749233,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062773747600
Device,388783.455832041,806339.36006735,14.4734313977115,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062774103220
Device,388783.555343095,806339.355414592,14.4970119459147,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062774405450
Device,388783.543426021,806339.362446839,14.4976278297189,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062774763020
Device,388783.530981717,806339.368488971,14.4953852698429,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062775125310
Device,388783.555032806,806339.323804821,14.4950375179051,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062775526470
Device,388783.545291105,806339.331094267,14.4931484771887,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062775734180
Device,388783.537216625,806339.339768358,14.4913878354742,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062776009670
Device,388783.434921318,806339.210948274,14.5141749708553,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062776396710
Device,388783.42744432,806339.217340854,14.5107931201587,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062776686780
Device,388783.42029136,806339.224896978,14.5074733589263,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062777181560
Device,388783.413273669,806339.239904342,14.5280273838122,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062777554920
Device,388783.407070612,806339.249647365,14.5256322676861,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062777826830
Device,388783.401660312,806339.260557122,14.5228991838408,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062778164600
Device,388783.374654228,806339.279655171,14.519719803745,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062778414030
Device,388783.369843929,806339.29194783,14.516700662156,0.0763710918846917,0.0667409334207951,15/10/2023 10:37:57 p.m.,638330062778765370
