type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
World,388785.277703215,806338.843952259,14.3862056932815,0.244,0.265,15/10/2023 10:37:55 p.m.,638330062750000000
World,388785.457033562,806338.894647036,14.3032116139843,0.298,0.323,15/10/2023 10:37:56 p.m.,638330062760000000
World,388785.367705907,806338.99645572,14.1719877743392,0.341,0.369,15/10/2023 10:37:57 p.m.,638330062770000000
World,388785.361212678,806339.139447223,14.0147122784082,0.39,0.424,15/10/2023 10:37:58 p.m.,638330062780000000
World,388785.281792903,806339.167585509,13.9428389747778,0.431,0.465,15/10/2023 10:37:59 p.m.,638330062790000000
World,388785.069766037,806339.137616526,13.8650627578144,0.459,0.496,15/10/2023 10:38:00 p.m.,638330062800000000
World,388784.901606303,806339.071861068,13.85494693494,0.501,0.538,15/10/2023 10:38:01 p.m.,638330062810000000
World,388784.794183565,806338.998917929,13.6765849082816,0.55,0.595,15/10/2023 10:38:02 p.m.,638330062820000000
World,388784.455313254,806339.00564574,13.5453186038052,0.636,0.684,15/10/2023 10:38:03 p.m.,638330062830000000
World,388783.380588434,806338.370800181,13.6153776328353,0.742,0.8,15/10/2023 10:38:04 p.m.,638330062840000000
World,388782.965246715,806338.293582981,13.7362028157253,0.804,0.857,15/10/2023 10:38:05 p.m.,638330062850000000
World,388783.314626019,806338.785463878,13.9246179831363,0.892,0.952,15/10/2023 10:38:06 p.m.,638330062860000000
World,388783.947634379,806339.410689676,14.0400463553545,0.988,1.046,15/10/2023 10:38:07 p.m.,638330062870000000
World,388784.482159785,806339.763550218,14.1594858471356,1.054,1.117,15/10/2023 10:38:08 p.m.,638330062880000000
World,388783.455744152,806339.067862834,14.4671152891338,1.155,1.224,15/10/2023 10:38:09 p.m.,638330062890000000
World,388782.507150388,806338.972980663,14.5319537229474,1.265,1.34,15/10/2023 10:38:10 p.m.,638330062900000000
World,388782.2591819,806338.930165693,14.5982451545312,1.361,1.444,15/10/2023 10:38:11 p.m.,638330062910000000
World,388781.536152914,806338.741023161,14.2838490775007,1.459,1.548,15/10/2023 10:38:12 p.m.,638330062920000000
World,388782.021770513,806339.016246473,14.0789085564333,1.533,1.627,15/10/2023 10:38:13 p.m.,638330062930000000
World,388782.953312511,806339.640768394,14.0012833131737,1.605,1.703,15/10/2023 10:38:14 p.m.,638330062940000000
World,388782.865135791,806339.647833467,14.2507521182316,1.68,1.784,15/10/2023 10:38:15 p.m.,638330062950000000
World,388783.024880121,806339.900696528,14.8408192016688,1.839,1.952,15/10/2023 10:38:16 p.m.,638330062960000000
World,388782.718138804,806339.823056561,15.1620898959845,1.958,2.078,15/10/2023 10:38:17 p.m.,638330062970000000
World,388783.186402933,806339.961031381,14.96951939318,2.005,2.128,15/10/2023 10:38:18 p.m.,638330062980000000
World,388783.143473398,806339.779141649,14.8260586400087,2.071,2.199,15/10/2023 10:38:19 p.m.,638330062990000000
World,388783.27541069,806340.151709691,14.9101799109431,2.137,2.268,15/10/2023 10:38:20 p.m.,638330063000000000
World,388783.831486479,806340.254594987,15.0956055270886,2.197,2.332,15/10/2023 10:38:21 p.m.,638330063010000000
World,388784.32802074,806340.667085632,15.0869570721819,2.292,2.433,15/10/2023 10:38:22 p.m.,638330063020000000
World,388784.535578028,806340.853125975,15.230577921919,2.425,2.573,15/10/2023 10:38:23 p.m.,638330063030000000
World,388784.012685889,806342.009585131,15.167028411546,2.58,2.72,15/10/2023 10:38:24 p.m.,638330063040000000
