type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
Device,388932.408586195,805056.494344224,18.0319217412446,0,0,16/10/2023 12:32:35 a.m.,638330131557964190
Device,388932.401295822,805056.476567488,18.0353849632717,0.328417126965569,0.133710654386748,16/10/2023 12:32:35 a.m.,638330131558261390
Device,388932.394154589,805056.458075138,18.039018270092,0.328417126965569,0.133710654386748,16/10/2023 12:32:35 a.m.,638330131558696490
Device,388932.387092694,805056.438813361,18.0429007523035,0.328417126965569,0.133710654386748,16/10/2023 12:32:35 a.m.,638330131559036710
Device,388932.381837683,805056.420572248,18.0447442597899,0.328417126965569,0.133710654386748,16/10/2023 12:32:35 a.m.,638330131559374480
Device,388932.376013369,805056.400880613,18.0487147385402,0.328417126965569,0.133710654386748,16/10/2023 12:32:35 a.m.,638330131559689360
Device,388932.369728574,805056.380482155,18.0531278969335,0.328417126965569,0.133710654386748,16/10/2023 12:32:35 a.m.,638330131559970230
Device,388932.364104614,805056.359366768,18.0552906954301,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131560306270
Device,388932.357493675,805056.33918366,18.0600965292312,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131560666040
Device,388932.35193268,805056.320166272,18.0648935547308,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131561079900
Device,388932.347098036,805056.301036046,18.0698614907756,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131561432500
Device,388932.340529799,805056.281835275,18.0751048911562,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131561585150
Device,388932.332285578,805056.261895165,18.080522989757,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131561958300
Device,388932.322853838,805056.241390872,18.0871028761136,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131562269620
Device,388932.312563968,805056.222613133,18.0915909636684,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131562642930
Device,388932.302351961,805056.205476011,18.0952339274888,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131563000870
Device,388932.290444252,805056.185171909,18.1020379328369,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131563358340
Device,388932.279375428,805056.1698736,18.1050496697176,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131563639470
Device,388932.266986212,805056.15424867,18.1082411405343,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131563975160
Device,388932.252993486,805056.137681722,18.1118989873759,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131564319470
Device,388932.239605703,805056.120848931,18.1151770891112,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131564619200
Device,388932.223486494,805056.103059946,18.1193201414572,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131564972010
Device,388932.207802338,805056.078596513,18.1270752977878,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131565405240
Device,388932.190958131,805056.06087552,18.1316514451104,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131565701410
Device,388932.173613811,805056.04320864,18.13635140008,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131565948600
Device,388932.156888549,805056.02622302,18.1379611236722,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131566336150
Device,388932.139750361,805056.008756209,18.1429229007013,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131566664250
Device,388932.122588175,805055.990867939,18.1484848047575,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131566941760
Device,388932.106897456,805055.979931357,18.1528215991177,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131567284730
Device,388932.090351273,805055.961728569,18.1597669116226,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131567638160
Device,388932.075325841,805055.944280699,18.1669192189578,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131567925840
Device,388932.062735556,805055.933056461,18.172175531858,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131568226510
Device,388932.051188595,805055.917843051,18.1792718110791,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131568592140
Device,388932.039674356,805055.902751186,18.1864076755283,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131568930120
Device,388932.027217716,805055.882516791,18.1938508409605,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131569235680
Device,388932.016446596,805055.869005274,18.1993717119606,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131569554820
Device,388932.006758589,805055.856864276,18.2037003903974,0.328417126965569,0.133710654386748,16/10/2023 12:32:36 a.m.,638330131569966830
Device,388931.993714319,805055.840846609,18.2073848292195,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131570212400
Device,388931.984581644,805055.829411457,18.2106211472173,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131570622290
Device,388931.974798319,805055.817237204,18.2143233577278,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131571005700
Device,388931.963257915,805055.804513113,18.2197135268735,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131571302280
Device,388931.953402848,805055.79229017,18.2238211915674,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131571641670
Device,388931.942389851,805055.77718895,18.2283413094593,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131572070850
Device,388931.93383425,805055.76630109,18.23180642766,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131572276790
Device,388931.925178148,805055.755238776,18.2354643875655,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131572675950
Device,388931.915578724,805055.743188604,18.239810398756,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131573019690
Device,388931.904063668,805055.7300951,18.245355893199,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131573234770
Device,388931.893603986,805055.717364807,18.250208048213,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131573636880
Device,388931.884325507,805055.706022742,18.2547648071354,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131573980750
Device,388931.876457791,805055.695945964,18.2565448001153,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131574308470
Device,388931.867405312,805055.685459284,18.2615242195261,0.328417126965569,0.133710654386748,16/10/2023 12:32:37 a.m.,638330131574650770
