id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
32,World,388966.223535561,804986.75252153,17.4020176501059,0.011,0.016,28/09/2023 11:30:43 p.m.,638315406430000000
119,World,388935.061749955,804995.091693814,17.6545730526268,0.01,0.015,28/09/2023 11:31:13 p.m.,638315406730000000
152,World,388915.090114728,804996.128631514,17.800700645187,0.009,0.014,28/09/2023 11:31:46 p.m.,638315407060000000
202,World,388856.100807917,805002.328149589,18.0652103681617,0.01,0.015,28/09/2023 11:32:36 p.m.,638315407560000000
268,World,388871.213798777,805051.940912942,19.7903874763536,0.342,0.815,28/09/2023 11:33:42 p.m.,638315408220000000
309,World,388872.027758587,805053.212684292,18.9556663181735,0.028,0.055,28/09/2023 11:33:59 p.m.,638315408390000000
371,World,388932.399647714,805058.120670559,17.6127694828895,0.012,0.017,28/09/2023 11:35:01 p.m.,638315409010000000
447,World,388937.207194691,805075.610835598,17.4134482593119,0.044,0.048,28/09/2023 11:35:22 p.m.,638315409220000000
485,World,388955.700611077,805082.26512182,17.5048727445121,0.018,0.024,28/09/2023 11:36:00 p.m.,638315409600000000
525,World,388954.659181335,805116.670540593,17.8545509705957,0.217,0.264,28/09/2023 11:36:40 p.m.,638315410000000000
569,World,388966.377124867,805075.718398449,18.9664321022424,0.937,1.312,28/09/2023 11:37:24 p.m.,638315410440000000
588,World,388973.947746897,805071.153046541,17.9886321964345,1.314,2.217,28/09/2023 11:37:43 p.m.,638315410630000000
610,World,388981.412780192,805066.944077134,17.8516414195419,1.464,2.37,28/09/2023 11:38:05 p.m.,638315410850000000
650,World,388987.670863107,805026.176227392,17.1842521962966,0.014,0.017,28/09/2023 11:38:45 p.m.,638315411250000000
669,World,388986.874017342,805016.425375392,17.1525636397294,0.022,0.031,28/09/2023 11:39:04 p.m.,638315411440000000
