id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
1,World,388966.223535561,804986.75252153,17.4020176501059,0.011,0.016,28/09/2023 11:30:43 p.m.,638315406430000000
2,World,388966.232842273,804986.74606406,17.3891112769571,0.009,0.014,28/09/2023 11:30:44 p.m.,638315406440000000
3,World,388966.200761724,804986.740168516,17.4147524130046,0.01,0.015,28/09/2023 11:30:45 p.m.,638315406450000000
4,World,388965.446093908,804986.892064363,17.4775982096114,0.01,0.015,28/09/2023 11:30:46 p.m.,638315406460000000
5,World,388964.175843142,804987.24096992,17.5828450369693,0.011,0.016,28/09/2023 11:30:47 p.m.,638315406470000000
6,World,388962.836950638,804987.565581447,17.5173536639333,0.011,0.016,28/09/2023 11:30:48 p.m.,638315406480000000
7,World,388961.491276058,804988.017869873,17.541060514017,0.013,0.019,28/09/2023 11:30:49 p.m.,638315406490000000
8,World,388960.132736902,804988.267289171,17.5886758399103,0.018,0.026,28/09/2023 11:30:50 p.m.,638315406500000000
9,World,388958.985114769,804988.653493807,19.4512676711756,2.901,1.293,28/09/2023 11:30:51 p.m.,638315406510000000
10,World,388957.87779194,804988.992293612,19.4257060257469,3.031,2.058,28/09/2023 11:30:52 p.m.,638315406520000000
11,World,388956.021093335,804988.989463963,17.5704586556113,0.018,0.026,28/09/2023 11:30:53 p.m.,638315406530000000
12,World,388954.651832677,804989.129355322,17.5744197266741,0.021,0.027,28/09/2023 11:30:54 p.m.,638315406540000000
13,World,388953.199600719,804989.331750708,17.6014651158596,0.022,0.029,28/09/2023 11:30:55 p.m.,638315406550000000
14,World,388951.766083661,804989.536177138,17.6475981319796,0.016,0.028,28/09/2023 11:30:56 p.m.,638315406560000000
15,World,388950.368117816,804989.742810593,17.6933791939548,0.017,0.029,28/09/2023 11:30:57 p.m.,638315406570000000
16,World,388948.967647146,804989.975364762,17.7162133197453,0.015,0.025,28/09/2023 11:30:58 p.m.,638315406580000000
17,World,388947.55040619,804990.166498685,17.6939019504185,0.016,0.026,28/09/2023 11:30:59 p.m.,638315406590000000
18,World,388946.072878423,804990.437097617,17.6927396461867,0.014,0.023,28/09/2023 11:31:00 p.m.,638315406600000000
19,World,388944.607730267,804990.734035714,17.7063490747715,0.014,0.023,28/09/2023 11:31:01 p.m.,638315406610000000
20,World,388943.072338936,804991.094449982,17.7637845126441,0.012,0.021,28/09/2023 11:31:02 p.m.,638315406620000000
21,World,388941.771571487,804991.612068826,17.7879303813574,0.013,0.021,28/09/2023 11:31:03 p.m.,638315406630000000
22,World,388940.85584832,804992.247978986,17.864158253184,0.014,0.022,28/09/2023 11:31:04 p.m.,638315406640000000
23,World,388940.053245377,804992.777764205,17.810392270162,0.012,0.019,28/09/2023 11:31:05 p.m.,638315406650000000
24,World,388939.189069302,804993.362248926,17.8460708343411,0.01,0.016,28/09/2023 11:31:06 p.m.,638315406660000000
25,World,388938.077549506,804994.01393735,17.8713075572509,0.011,0.017,28/09/2023 11:31:07 p.m.,638315406670000000
26,World,388936.834382816,804994.527213035,17.8559487988127,0.01,0.015,28/09/2023 11:31:08 p.m.,638315406680000000
27,World,388935.847605561,804994.932978261,17.8615904806482,0.01,0.016,28/09/2023 11:31:09 p.m.,638315406690000000
28,World,388935.280478459,804995.086865482,17.771767847227,0.009,0.014,28/09/2023 11:31:10 p.m.,638315406700000000
29,World,388935.104530987,804995.088153166,17.6635471845469,0.01,0.016,28/09/2023 11:31:11 p.m.,638315406710000000
30,World,388935.0690544,804995.098428822,17.6509049997932,0.009,0.014,28/09/2023 11:31:12 p.m.,638315406720000000
31,World,388935.061749955,804995.091693814,17.6545730526268,0.01,0.015,28/09/2023 11:31:13 p.m.,638315406730000000
32,World,388935.056378624,804995.086012066,17.660652253082,0.01,0.016,28/09/2023 11:31:14 p.m.,638315406740000000
33,World,388935.092344463,804995.092104375,17.6460976602435,0.01,0.015,28/09/2023 11:31:15 p.m.,638315406750000000
34,World,388935.068879132,804995.092785147,17.6532412912876,0.008,0.013,28/09/2023 11:31:16 p.m.,638315406760000000
35,World,388935.05406017,804995.077756515,17.651244845712,0.009,0.014,28/09/2023 11:31:17 p.m.,638315406770000000
36,World,388935.053647025,804995.075594103,17.6478092739489,0.009,0.014,28/09/2023 11:31:18 p.m.,638315406780000000
