id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
26,Device,388968.467337205,804988.862965299,17.4221921673816,0.281734034730543,0.0576078399521996,28/09/2023 11:30:42 p.m.,638315406429968210
923,Device,388936.001944499,804995.035999597,17.7804690808317,2.21879280078168,0.205945134073588,28/09/2023 11:31:12 p.m.,638315406729998410
1898,Device,388914.98361886,804996.096667439,17.8143869371683,0.113528151274877,0.0496492893434263,28/09/2023 11:31:45 p.m.,638315407059982420
3382,Device,388856.990197445,805002.623178755,18.4748591543812,0.0877148936316482,0.0432973990020071,28/09/2023 11:32:35 p.m.,638315407559975580
5350,Device,388873.095591457,805052.153343807,19.8146383164216,0.25081772666772,0.186337350343301,28/09/2023 11:33:41 p.m.,638315408219970910
5857,Device,388872.202537342,805053.492642822,18.9658726226866,0.503282128621678,0.31187900156922,28/09/2023 11:33:58 p.m.,638315408389839020
7708,Device,388932.666714417,805058.192074658,17.6739325335341,0.213084923479853,0.135403517460592,28/09/2023 11:35:01 p.m.,638315409010089900
8331,Device,388937.393715866,805075.77922523,17.4357681102628,0.21109226466939,0.07132344832012,28/09/2023 11:35:21 p.m.,638315409219754810
9459,Device,388955.566951122,805082.317536798,17.5079588649173,0.187482643401989,0.176140533175918,28/09/2023 11:36:00 p.m.,638315409600141550
10648,Device,388951.977311586,805115.737836793,21.271201322728,0.248062705763173,0.217242992583829,28/09/2023 11:36:40 p.m.,638315410000143330
11953,Device,388969.230520736,805094.362158964,15.231739235079,9.7700938414579,0.53522659429909,28/09/2023 11:37:24 p.m.,638315410440149140
12511,Device,388977.693672355,805094.25873418,15.9134173728319,9.7700938414579,0.53522659429909,28/09/2023 11:37:42 p.m.,638315410629973490
13166,Device,388986.462366557,805094.175606438,16.6718195623957,9.7700938414579,0.53522659429909,28/09/2023 11:38:05 p.m.,638315410850081370
14358,Device,388987.499438766,805025.948881679,17.3493849267928,0.278914595109361,0.363391701266584,28/09/2023 11:38:45 p.m.,638315411250099270
14922,Device,388986.797118108,805016.408751686,17.2893315931768,0.282663226486724,0.373922146592647,28/09/2023 11:39:03 p.m.,638315411439945310
