id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
7,World,388966.224137766,804986.74387509,17.4475683012517,0.012,0.021,16/10/2023 3:50:08 a.m.,638330250080000000
42,World,388935.031795277,804995.074742257,17.70566389597,0.008,0.013,16/10/2023 3:50:43 a.m.,638330250430000000
77,World,388915.094780597,804996.138870595,17.8492761277118,0.008,0.014,16/10/2023 3:51:18 a.m.,638330250780000000
150,World,388856.100620397,805002.335768309,18.1139405937881,0.01,0.015,16/10/2023 3:52:31 a.m.,638330251510000000
209,World,388870.81954667,805050.980145366,17.9301384711874,0.673,0.816,16/10/2023 3:53:30 a.m.,638330252100000000
218,World,388871.992744592,805053.205600223,18.9781020866193,0.103,0.34,16/10/2023 3:53:39 a.m.,638330252190000000
288,World,388932.291013029,805058.093555907,17.7467835565562,0.01,0.015,16/10/2023 3:54:49 a.m.,638330252890000000
329,World,388937.134195171,805075.4416958,17.4868068970611,0.042,0.068,16/10/2023 3:55:30 a.m.,638330253300000000
369,World,388955.637781245,805082.403996676,17.5634937367247,0.104,0.182,16/10/2023 3:56:10 a.m.,638330253700000000
406,World,388953.824073171,805114.974294921,19.6024296141335,1.097,1.793,16/10/2023 3:56:47 a.m.,638330254070000000
466,World,388965.553894664,805075.625987611,16.9925451343354,0.115,0.192,16/10/2023 3:57:47 a.m.,638330254670000000
490,World,388972.438038798,805072.062268405,17.2545563657598,0.301,0.389,16/10/2023 3:58:11 a.m.,638330254910000000
514,World,388980.188141532,805067.029478087,19.8240073464816,1.246,2.07,16/10/2023 3:58:35 a.m.,638330255150000000
579,World,388987.692946088,805026.161655665,17.2942217457653,0.014,0.028,16/10/2023 4:00:26 a.m.,638330256260000000
