id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
27,World,388966.224137766,804986.74387509,17.4475683012517,0.012,0.021,16/10/2023 3:50:08 a.m.,638330250080000000
62,World,388935.031795277,804995.074742257,17.70566389597,0.008,0.013,16/10/2023 3:50:43 a.m.,638330250430000000
97,World,388915.094780597,804996.138870595,17.8492761277118,0.008,0.014,16/10/2023 3:51:18 a.m.,638330250780000000
170,World,388856.100620397,805002.335768309,18.1139405937881,0.01,0.015,16/10/2023 3:52:31 a.m.,638330251510000000
1042,Device,388875.379910701,805052.565476943,19.5689315468731,0.186232248938778,0.0684180025202472,16/10/2023 3:53:30 a.m.,638330252100064340
1124,World,388871.992744592,805053.205600223,18.9781020866193,0.103,0.34,16/10/2023 3:53:39 a.m.,638330252190000000
1309,World,388932.291013029,805058.093555907,17.7467835565562,0.01,0.015,16/10/2023 3:54:49 a.m.,638330252890000000
1549,World,388937.134195171,805075.4416958,17.4868068970611,0.042,0.068,16/10/2023 3:55:30 a.m.,638330253300000000
2149,World,388955.637781245,805082.403996676,17.5634937367247,0.104,0.182,16/10/2023 3:56:10 a.m.,638330253700000000
2834,Device,388953.742221109,805116.395053259,11.4651512399669,0.138023481954214,0.11087698494144,16/10/2023 3:56:47 a.m.,638330254070086780
3108,World,388965.553894664,805075.625987611,16.9925451343354,0.115,0.192,16/10/2023 3:57:47 a.m.,638330254670000000
3550,Device,388973.371041387,805071.304717712,17.664600605263,0.115023608909251,0.0855395165913474,16/10/2023 3:58:11 a.m.,638330254910149230
4257,Device,388978.758871432,805066.859032559,14.8592426376701,0.104182674368181,0.0719843420323998,16/10/2023 3:58:34 a.m.,638330255149953960
6930,World,388987.692946088,805026.161655665,17.2942217457653,0.014,0.028,16/10/2023 4:00:26 a.m.,638330256260000000
