id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
32,World,388966.409070521,804986.958545905,17.2534455829727,0.168,0.207,26/09/2023 6:11:25 a.m.,638313054850000000
73,World,388934.926101517,804995.180915311,17.5449330782565,0.015,0.046,26/09/2023 6:12:06 a.m.,638313055260000000
102,World,388914.951047477,804996.250469446,17.7313340422087,0.014,0.035,26/09/2023 6:12:35 a.m.,638313055550000000
164,World,388855.942434073,805002.455422797,18.0223540849575,0.014,0.033,26/09/2023 6:13:37 a.m.,638313056170000000
1130,Device,388871.237525782,805052.662955776,19.2913823617883,0.223917920954673,0.207048292270144,26/09/2023 6:14:43 a.m.,638313056830051760
1517,Device,388871.876166716,805053.611024764,19.3236775997921,0.241550316501656,0.219097979626075,26/09/2023 6:14:56 a.m.,638313056960130550
2717,World,388932.269782044,805058.238901911,17.5170935774473,0.015,0.046,26/09/2023 6:16:03 a.m.,638313057630000000
2745,World,388937.057924912,805075.800051015,17.3879903784284,0.053,0.066,26/09/2023 6:16:31 a.m.,638313057910000000
2776,World,388955.461862261,805082.394273971,17.5435305576852,0.105,0.165,26/09/2023 6:17:02 a.m.,638313058220000000
2947,Device,388954.065472168,805117.303571425,17.4922688126669,0.333339665380828,0.259318354975797,26/09/2023 6:17:39 a.m.,638313058590119520
4368,Device,388965.816568728,805075.735878634,17.7596976426243,0.290444453778317,0.259168165980314,26/09/2023 6:18:28 a.m.,638313059089864140
5023,Device,388970.960029935,805068.088371063,16.3637053749623,0.290444453778317,0.259168165980314,26/09/2023 6:18:50 a.m.,638313059309878150
5677,Device,388978.26490682,805063.37061646,16.4164408697652,0.290444453778317,0.259168165980314,26/09/2023 6:19:13 a.m.,638313059530036250
6944,World,388987.532259271,805026.262552226,17.0127814244717,0.111,0.072,26/09/2023 6:19:58 a.m.,638313059980000000
6964,World,388986.696599394,805016.549697389,17.0751340240823,0.023,0.053,26/09/2023 6:20:18 a.m.,638313060180000000
