id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
113,Device,388967.295955029,804986.099500583,17.4974200534222,1.69532261690551,0.104755975938452,28/09/2023 11:19:11 p.m.,638315399519995910
1274,Device,388934.959875436,804995.08694823,17.6341861611673,0.51932333655351,0.0896131776105143,28/09/2023 11:19:51 p.m.,638315399910133940
1896,Device,388914.819808162,804996.169605541,17.8127744901407,0.171578815442192,0.0509921606176212,28/09/2023 11:20:11 p.m.,638315400119947890
3767,Device,388855.946272179,805002.296701373,18.1662411620209,0.110459108567023,0.0370329334529517,28/09/2023 11:21:15 p.m.,638315400750049100
5399,Device,388876.480613754,805050.768672379,20.6664758681381,0.260698071170506,0.173744357267316,28/09/2023 11:22:10 p.m.,638315401300083870
5933,Device,388877.235246903,805051.760407488,20.6095860313562,0.28045988120571,0.180871867932827,28/09/2023 11:22:28 p.m.,638315401480062780
7537,Device,388932.560160792,805058.113607673,17.6110065601278,0.190983113818505,0.280544626579651,28/09/2023 11:23:22 p.m.,638315402020111460
8429,Device,388937.419095965,805075.737939287,17.5927114332294,0.216976757335707,0.163157644889882,28/09/2023 11:23:52 p.m.,638315402320097840
9294,Device,388955.697405748,805082.342179595,17.3782821532113,0.184521778375724,0.15183658106251,28/09/2023 11:24:20 p.m.,638315402609993780
10481,Device,388954.406495203,805117.294222294,16.8204817312668,0.243373554504631,0.184861434885716,28/09/2023 11:25:01 p.m.,638315403010140150
11635,Device,388965.910832617,805075.451363484,17.3529381058891,0.185837727426211,0.14700489052289,28/09/2023 11:25:39 p.m.,638315403399912450
12440,Device,388972.819203448,805072.705063945,19.2752042506858,0.173852859393128,0.135596798856065,28/09/2023 11:26:07 p.m.,638315403679899030
12888,Device,388979.831292322,805068.423936711,18.3341200249237,0.173852859393128,0.135596798856065,28/09/2023 11:26:23 p.m.,638315403830126180
14240,Device,388988.266314751,805027.230512139,18.4526160923302,0.173852859393128,0.135596798856065,28/09/2023 11:27:08 p.m.,638315404289848130
14895,Device,388987.824278754,805017.549938542,18.8707947107131,0.173852859393128,0.135596798856065,28/09/2023 11:27:30 p.m.,638315404509849520
