type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
World,388859.700185815,805023.833297687,18.3627085401525,0.035,0.047,28/09/2023 11:21:39 p.m.,638315400990000000
World,388860.259062564,805024.87649442,18.438718208629,0.048,0.062,28/09/2023 11:21:40 p.m.,638315401000000000
World,388860.863054275,805026.139958723,18.4209615441039,0.044,0.057,28/09/2023 11:21:41 p.m.,638315401010000000
World,388861.411996768,805027.314888427,18.3981159504931,0.08,0.118,28/09/2023 11:21:42 p.m.,638315401020000000
World,388861.996558466,805028.503345669,18.6110900587622,0.09,0.12,28/09/2023 11:21:43 p.m.,638315401030000000
World,388862.247074589,805029.207631534,18.4296260069197,0.085,0.109,28/09/2023 11:21:44 p.m.,638315401040000000
World,388862.505356554,805030.303620744,18.4261317028724,0.12,0.147,28/09/2023 11:21:45 p.m.,638315401050000000
World,388862.948009062,805031.441066252,18.1770773233374,0.152,0.181,28/09/2023 11:21:46 p.m.,638315401060000000
World,388863.353371678,805032.653642182,18.1297884349786,0.184,0.213,28/09/2023 11:21:47 p.m.,638315401070000000
World,388863.667390505,805033.702391814,17.8738619052762,0.22,0.25,28/09/2023 11:21:48 p.m.,638315401080000000
World,388864.097165165,805034.775500682,18.2456039627953,0.249,0.281,28/09/2023 11:21:49 p.m.,638315401090000000
World,388864.584185838,805035.997176454,18.239971466369,0.276,0.311,28/09/2023 11:21:50 p.m.,638315401100000000
World,388865.137538643,805037.308845163,18.3438571711411,0.304,0.34,28/09/2023 11:21:51 p.m.,638315401110000000
World,388865.629173796,805038.641028366,18.4520160735914,0.33,0.366,28/09/2023 11:21:52 p.m.,638315401120000000
World,388866.205558997,805039.985652531,18.4913953580388,0.352,0.391,28/09/2023 11:21:53 p.m.,638315401130000000
World,388866.720051936,805041.268287295,18.4347452289247,0.375,0.416,28/09/2023 11:21:54 p.m.,638315401140000000
World,388867.138156292,805042.545305083,18.4389793131952,0.401,0.445,28/09/2023 11:21:55 p.m.,638315401150000000
World,388867.63852435,805043.710045022,18.5200274356152,0.429,0.473,28/09/2023 11:21:56 p.m.,638315401160000000
World,388868.246937877,805044.801113624,18.626580880254,0.452,0.498,28/09/2023 11:21:57 p.m.,638315401170000000
World,388868.829666093,805045.933089772,18.6107436566213,0.473,0.521,28/09/2023 11:21:58 p.m.,638315401180000000
