id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
166,Device,388966.16129838,804986.783284099,17.5361389843901,0.106320205195264,0.0751205665728406,16/10/2023 4:16:32 a.m.,638330265929995710
1000,Device,388935.151794634,804995.08365209,17.7924662941202,0.120357734649401,0.112084967698956,16/10/2023 4:17:01 a.m.,638330266210014220
1834,Device,388915.092750047,804996.12174632,17.8552362821419,0.0871466309002032,0.104472839224613,16/10/2023 4:17:29 a.m.,638330266490035500
3505,Device,388856.095094492,805002.411602086,18.1537668499907,0.0857405443572588,0.0518003470764515,16/10/2023 4:18:24 a.m.,638330267049909000
5470,Device,388871.059687009,805052.41713802,19.0163077513327,0.166530151919802,0.0786620801306654,16/10/2023 4:19:31 a.m.,638330267710007870
5885,Device,388871.808421134,805053.356542168,18.8761594240899,0.102340109851085,0.0697763843658657,16/10/2023 4:19:45 a.m.,638330267850062920
8144,Device,388932.544619384,805058.110919997,17.6873136651396,0.108495512581277,0.0590201575718941,16/10/2023 4:21:01 a.m.,638330268610103290
8920,Device,388937.405303683,805075.808155546,17.6896892809611,0.136688082659066,0.0411477619461333,16/10/2023 4:21:26 a.m.,638330268869914530
9784,Device,388889.090407368,804966.251689784,18.0202756162031,0.181471053742186,0.13428112290005,16/10/2023 4:21:56 a.m.,638330269160069680
11212,Device,389013.360866183,804959.433200355,7.30425346028268,0.741888637180542,0.142522250382528,16/10/2023 4:22:44 a.m.,638330269640135380
12671,Device,388966.186642563,805075.555942155,17.5716597642107,0.185084419280004,0.106404317554529,16/10/2023 4:23:33 a.m.,638330270130096260
13325,Device,388973.337517067,805071.414909648,17.5864658988193,0.145977232121298,0.112025793054998,16/10/2023 4:23:54 a.m.,638330270349871110
13977,Device,388980.807200468,805067.097689303,17.0037461637307,0.0946994207899087,0.0776795511957254,16/10/2023 4:24:16 a.m.,638330270569915560
